season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2026,1236,United Rugby Championship,3,8524348,2025-10-11,Leinster Rugby,6917,Sharks,311,home,31,5,W,26,5,1,3,0,0,0,0,0,0.53,79,561,30,8,3,26,35,0.94,4,1,16,1,3,2,0,0,2,0,15,13,211,0.58,0.54,5,0,0.56,0,0,1,95,94,125,1,0.83,5,106,20,6,1
2026,1236,United Rugby Championship,3,8524348,2025-10-11,Sharks,311,Leinster Rugby,6917,away,5,31,L,-26,1,5,0,3,0,0,0,0,0.47,50,321,34,6,0,15,29,0.69,0,5,11,0,3,3,0,0,1,0,26,3,122,0.42,0.46,11,0,0.44,0,0,6,83,77,94,0,1.0,7,148,20,3,0
2026,1236,United Rugby Championship,3,8524357,2025-10-11,Ulster Rugby,7367,Bulls,308,home,28,7,W,21,4,1,4,1,0,0,0,0,0.47,68,511,36,6,4,18,20,0.83,0,1,5,1,4,3,0,1,0,1,16,19,146,0.44,0.57,16,0,0.51,0,0,5,77,72,120,0,1.0,10,132,16,5,1
2026,1236,United Rugby Championship,3,8524357,2025-10-11,Bulls,308,Ulster Rugby,7367,away,7,28,L,-21,1,4,1,4,0,0,0,0,0.53,48,319,30,1,1,16,22,0.76,1,4,13,2,5,3,0,0,0,0,18,9,139,0.56,0.43,7,0,0.49,0,0,0,78,78,99,0,1.0,12,116,19,5,1
2026,1236,United Rugby Championship,3,8524366,2025-10-11,Cardiff Rugby,6617,Connacht Rugby,10217,home,14,8,W,6,2,1,2,0,0,1,0,0,0.0,71,379,43,6,2,18,43,0.88,3,2,14,1,3,2,0,0,0,0,19,5,178,0.55,0.41,6,0,0.47,0,0,5,108,103,139,1,0.8,4,216,22,9,0
2026,1236,United Rugby Championship,3,8524366,2025-10-11,Connacht Rugby,10217,Cardiff Rugby,6617,away,8,14,L,-6,1,2,0,2,1,0,0,0,1.0,73,376,57,7,0,19,39,0.57,2,6,8,0,2,2,0,0,1,0,18,7,178,0.45,0.59,10,1,0.53,0,0,7,132,125,155,1,0.9,9,177,16,7,0
2026,1236,United Rugby Championship,4,8524375,2025-10-17,Edinburgh Rugby,5867,Benetton Rugby,5567,home,43,0,W,43,7,0,4,0,0,0,0,0,0.73,81,531,37,5,4,33,40,0.92,2,1,11,0,2,2,1,0,3,0,11,4,190,0.57,0.72,8,0,0.64,0,0,6,117,111,142,0,1.0,12,99,11,6,0
2026,1236,United Rugby Championship,4,8524375,2025-10-17,Benetton Rugby,5567,Edinburgh Rugby,5867,away,0,43,L,-43,0,7,0,4,0,0,0,0,0.27,47,198,31,1,0,11,16,0.78,1,4,14,0,5,5,0,0,0,0,32,6,118,0.43,0.28,10,0,0.36,0,0,3,66,63,93,1,0.0,0,174,22,6,2
2026,1236,United Rugby Championship,4,8524384,2025-10-17,Connacht Rugby,10217,Bulls,308,home,27,28,L,-1,4,3,2,2,1,2,0,1,0.99,88,492,54,6,2,24,30,1.0,0,0,10,0,2,2,0,0,2,1,10,7,210,0.63,0.6,9,1,0.61,0,1,2,141,139,166,2,0.71,5,104,10,5,0
2026,1236,United Rugby Championship,4,8524384,2025-10-17,Bulls,308,Connacht Rugby,10217,away,28,27,W,1,3,4,2,2,2,1,1,0,0.01,54,372,18,5,2,10,28,0.92,0,1,11,1,4,3,0,0,1,0,24,3,136,0.37,0.4,6,2,0.39,0,0,2,68,66,85,0,1.0,4,236,17,2,0
2026,1236,United Rugby Championship,4,8524393,2025-10-17,Dragons RFC,9317,Cardiff Rugby,6617,home,17,24,L,-7,2,4,2,2,1,0,0,0,0.76,57,317,51,7,2,19,34,0.9,1,2,18,0,3,3,0,0,0,2,14,3,174,0.42,0.51,9,1,0.47,0,0,6,119,113,131,0,1.0,3,151,13,5,0
2026,1236,United Rugby Championship,4,8524393,2025-10-17,Cardiff Rugby,6617,Dragons RFC,9317,away,24,17,W,7,4,2,2,2,0,1,0,0,0.24,63,295,46,5,2,14,38,0.92,1,1,11,0,4,4,0,1,2,0,19,7,166,0.58,0.49,10,0,0.53,0,0,3,100,97,121,0,1.0,2,161,14,5,0
2026,1236,United Rugby Championship,4,8524402,2025-10-18,Lions,206,Scarlets,5117,home,29,18,W,11,4,1,0,0,3,2,0,0,0.54,65,419,36,9,0,27,31,0.94,1,1,16,1,7,6,1,1,4,0,4,10,172,0.64,0.51,10,3,0.58,0,0,8,91,83,121,0,1.0,4,70,12,1,1
2026,1236,United Rugby Championship,4,8524402,2025-10-18,Scarlets,5117,Lions,206,away,18,29,L,-11,1,4,0,0,2,3,0,0,0.46,39,208,20,4,0,4,30,0.88,0,2,14,0,2,2,0,0,1,1,27,4,107,0.36,0.49,9,2,0.42,0,0,1,53,52,66,3,0.25,1,123,10,9,0
2026,1236,United Rugby Championship,4,8524411,2025-10-18,Sharks,311,Ulster Rugby,7367,home,26,34,L,-8,3,4,2,4,0,2,0,0,0.43,49,260,30,2,2,22,16,0.92,1,1,12,0,7,7,1,1,1,2,21,3,127,0.49,0.56,7,0,0.52,0,1,3,71,68,88,0,1.0,9,99,14,1,1
2026,1236,United Rugby Championship,4,8524411,2025-10-18,Ulster Rugby,7367,Sharks,311,away,34,26,W,8,4,3,4,2,2,0,0,0,0.57,43,263,34,4,4,21,24,0.38,1,5,3,0,2,2,0,0,0,1,19,9,100,0.51,0.44,17,2,0.48,0,0,1,67,66,87,1,0.67,2,135,5,7,1
2026,1236,United Rugby Championship,4,8524420,2025-10-18,Leinster Rugby,6917,Munster Rugby,6467,home,14,31,L,-17,2,3,2,3,0,1,0,0,0.88,94,481,51,4,2,17,13,1.0,0,0,16,3,7,4,0,0,0,0,16,11,232,0.57,0.67,7,0,0.63,0,0,6,136,130,168,0,1.0,7,97,13,5,1
2026,1236,United Rugby Championship,4,8524420,2025-10-18,Munster Rugby,6467,Leinster Rugby,6917,away,31,14,W,17,3,2,3,2,1,0,0,0,0.12,48,351,19,7,3,16,28,1.0,0,0,9,0,2,2,0,0,0,0,17,6,91,0.43,0.33,15,1,0.37,0,0,3,61,58,82,2,0.67,4,241,11,11,1
2026,1236,United Rugby Championship,4,8524429,2025-10-18,Zebre Parma,31967,Stormers,314,home,13,31,L,-18,1,5,1,3,2,0,0,0,0.58,42,257,52,5,1,12,28,0.67,0,5,10,3,7,4,1,0,0,0,16,10,99,0.49,0.62,11,2,0.55,0,0,3,73,70,110,0,1.0,5,62,13,4,1
2026,1236,United Rugby Championship,4,8524429,2025-10-18,Stormers,314,Zebre Parma,31967,away,31,13,W,18,5,1,3,1,0,2,0,0,0.42,43,305,18,8,3,16,30,1.0,4,0,16,0,7,7,1,1,2,0,12,6,93,0.51,0.38,8,0,0.45,0,0,2,38,36,67,0,1.0,9,112,15,6,0
2026,1236,United Rugby Championship,4,8524438,2025-10-18,Ospreys,9767,Glasgow Warriors,5267,home,17,42,L,-25,2,6,2,6,1,0,0,0,0.06,31,122,11,2,2,10,27,0.92,0,1,11,2,5,3,1,0,0,0,14,3,90,0.39,0.42,8,1,0.41,0,0,4,71,67,89,2,0.71,5,191,10,4,1
2026,1236,United Rugby Championship,4,8524438,2025-10-18,Glasgow Warriors,5267,Ospreys,9767,away,42,17,W,25,6,2,6,2,0,1,0,0,0.94,8,34,1,2,6,10,17,1.0,0,0,7,0,1,1,0,0,0,0,5,3,95,0.61,0.58,4,0,0.59,0,0,1,55,54,66,1,0.5,1,77,4,4,0
2026,1236,United Rugby Championship,5,8524447,2025-10-24,Glasgow Warriors,5267,Bulls,308,home,21,12,W,9,2,2,2,1,0,0,0,0,0.83,90,433,64,3,2,33,16,0.93,0,1,14,0,7,7,1,0,0,0,20,10,256,0.62,0.63,7,0,0.62,0,0,3,149,146,171,1,0.88,7,116,13,5,1
2026,1236,United Rugby Championship,5,8524447,2025-10-24,Bulls,308,Glasgow Warriors,5267,away,12,21,L,-9,2,2,1,2,0,0,0,0,0.17,61,432,25,5,1,20,15,1.0,0,0,11,2,5,3,0,0,1,1,33,6,137,0.38,0.37,13,0,0.38,0,0,2,67,65,94,1,0.88,7,215,14,6,1
2026,1236,United Rugby Championship,5,8524456,2025-10-25,Lions,206,Ulster Rugby,7367,home,49,31,W,18,7,5,4,3,2,0,0,0,0.85,78,486,20,5,4,25,20,0.83,0,3,15,1,4,3,0,0,3,0,14,14,135,0.4,0.6,7,2,0.5,0,0,2,77,75,105,0,1.0,7,113,11,8,1
2026,1236,United Rugby Championship,5,8524456,2025-10-25,Ulster Rugby,7367,Lions,206,away,31,49,L,-18,5,7,3,4,0,2,0,0,0.15,70,422,18,4,3,14,20,0.88,2,1,7,0,2,2,0,0,2,0,25,14,149,0.6,0.4,12,0,0.5,0,0,4,78,74,101,1,0.86,6,97,15,3,0
2026,1236,United Rugby Championship,5,8524465,2025-10-25,Sharks,311,Scarlets,5117,home,29,19,W,10,4,3,3,2,1,0,0,0,0.64,59,358,27,5,3,30,27,1.0,2,0,18,1,8,7,1,1,1,0,13,9,149,0.53,0.68,7,1,0.61,0,0,3,71,68,103,0,1.0,7,72,15,4,0
2026,1236,United Rugby Championship,5,8524465,2025-10-25,Scarlets,5117,Sharks,311,away,19,29,L,-10,3,4,2,3,0,1,0,0,0.36,38,251,20,5,2,13,22,0.85,0,2,11,1,3,2,0,0,1,0,30,5,90,0.47,0.32,13,0,0.39,0,0,1,42,41,66,0,1.0,6,119,13,7,1
2026,1236,United Rugby Championship,5,8524474,2025-10-25,Leinster Rugby,6917,Zebre Parma,31967,home,50,26,W,24,8,4,5,3,0,0,0,0,0.4,70,396,27,8,5,13,22,1.0,0,0,10,0,3,3,0,0,3,0,19,8,148,0.52,0.44,7,0,0.48,0,1,2,102,100,131,0,1.0,6,133,9,3,0
2026,1236,United Rugby Championship,5,8524474,2025-10-25,Zebre Parma,31967,Leinster Rugby,6917,away,26,50,L,-24,4,8,3,5,0,0,0,0,0.6,44,168,39,3,3,19,19,1.0,0,0,11,0,8,8,1,1,1,0,13,4,114,0.48,0.56,8,0,0.52,0,1,0,83,83,97,0,1.0,7,128,12,4,0
2026,1236,United Rugby Championship,5,8524483,2025-10-25,Benetton Rugby,5567,Stormers,314,home,16,31,L,-15,1,3,1,2,3,4,0,0,0.6,50,317,36,4,1,19,26,0.82,0,2,9,0,1,1,0,0,0,2,19,4,125,0.49,0.5,8,3,0.5,0,0,3,82,79,100,0,1.0,7,111,20,4,0
2026,1236,United Rugby Championship,5,8524483,2025-10-25,Stormers,314,Benetton Rugby,5567,away,31,16,W,15,3,1,2,1,4,3,0,0,0.4,55,269,29,3,2,19,40,1.0,1,0,10,0,5,5,1,0,1,0,19,6,116,0.51,0.5,7,4,0.5,0,0,1,67,66,89,0,1.0,7,93,12,5,0
2026,1236,United Rugby Championship,5,8524492,2025-10-25,Dragons RFC,9317,Ospreys,9767,home,19,19,D,0,3,3,2,2,0,0,0,0,0.84,75,441,48,3,2,24,22,1.0,2,0,16,0,7,7,0,2,1,1,12,4,185,0.41,0.71,10,0,0.59,0,0,5,132,127,141,1,0.8,4,100,19,4,0
2026,1236,United Rugby Championship,5,8524492,2025-10-25,Ospreys,9767,Dragons RFC,9317,away,19,19,D,0,3,3,2,2,0,0,0,0,0.16,50,329,22,4,2,12,26,0.81,0,3,13,0,4,4,0,0,1,0,24,6,114,0.59,0.29,12,0,0.41,0,0,5,62,57,79,2,0.75,6,208,9,9,1
2026,1236,United Rugby Championship,5,8524501,2025-10-25,Munster Rugby,6467,Connacht Rugby,10217,home,17,15,W,2,3,3,1,0,0,0,0,0,0.51,92,433,65,5,1,29,33,0.78,0,4,14,0,5,5,0,0,2,0,9,9,235,0.45,0.7,9,0,0.58,0,0,4,142,138,190,0,1.0,7,167,10,4,0
2026,1236,United Rugby Championship,5,8524501,2025-10-25,Connacht Rugby,10217,Munster Rugby,6467,away,15,17,L,-2,3,3,0,1,0,0,0,0,0.49,49,202,26,1,0,11,32,1.0,3,0,13,1,3,2,0,0,3,0,30,2,152,0.55,0.3,8,0,0.42,0,0,3,93,90,110,0,1.0,6,249,12,4,0
2026,1236,United Rugby Championship,5,8524510,2025-10-25,Cardiff Rugby,6617,Edinburgh Rugby,5867,home,20,19,W,1,3,3,1,2,1,0,0,0,0.68,74,394,26,3,1,13,28,0.64,1,4,7,0,1,1,0,0,2,0,18,5,166,0.47,0.58,7,1,0.52,0,0,3,119,116,130,0,1.0,6,132,10,6,0
2026,1236,United Rugby Championship,5,8524510,2025-10-25,Edinburgh Rugby,5867,Cardiff Rugby,6617,away,19,20,L,-1,3,3,2,1,0,1,0,0,0.32,61,465,27,6,2,18,28,0.91,2,1,10,0,6,6,0,0,1,0,13,3,121,0.53,0.42,5,0,0.48,0,0,7,97,90,105,1,0.89,8,191,11,3,0
2026,1236,United Rugby Championship,6,8524519,2025-11-28,Ulster Rugby,7367,Benetton Rugby,5567,home,47,13,W,34,6,1,5,1,0,2,0,0,0.5,83,506,29,7,5,38,23,0.87,1,2,13,0,5,5,0,0,1,0,8,8,239,0.54,0.54,10,0,0.54,0,0,2,96,94,124,1,0.8,4,135,16,9,0
2026,1236,United Rugby Championship,6,8524519,2025-11-28,Benetton Rugby,5567,Ulster Rugby,7367,away,13,47,L,-34,1,6,1,5,2,0,0,0,0.5,69,327,30,4,1,8,21,0.91,1,1,10,1,4,3,0,0,0,0,38,7,140,0.46,0.46,9,2,0.46,0,0,7,91,84,116,0,1.0,7,158,14,3,1
2026,1236,United Rugby Championship,6,8524528,2025-11-28,Dragons RFC,9317,Leinster Rugby,6917,home,10,24,L,-14,1,4,1,2,1,0,0,0,0.16,46,150,25,0,1,16,15,0.69,1,5,11,0,7,7,2,0,0,1,26,3,95,0.58,0.3,8,1,0.44,0,0,0,83,83,96,1,0.67,2,167,18,5,0
2026,1236,United Rugby Championship,6,8524528,2025-11-28,Leinster Rugby,6917,Dragons RFC,9317,away,24,10,W,14,4,1,2,1,0,1,0,0,0.84,85,397,30,10,2,26,26,0.94,3,1,15,1,7,6,0,0,2,0,16,8,175,0.42,0.7,17,0,0.56,0,0,5,105,100,138,2,0.75,6,146,9,2,3
2026,1236,United Rugby Championship,6,8524537,2025-11-29,Bulls,308,Lions,206,home,33,43,L,-10,5,6,4,5,0,1,0,0,0.71,71,596,15,9,4,29,16,0.92,0,1,12,0,5,5,1,1,1,0,23,6,132,0.53,0.53,7,0,0.53,0,0,4,64,60,91,0,1.0,9,70,19,4,0
2026,1236,United Rugby Championship,6,8524537,2025-11-29,Lions,206,Bulls,308,away,43,33,W,10,6,5,5,4,1,0,0,0,0.29,52,358,20,5,5,23,30,0.92,0,1,11,0,4,4,0,1,1,1,29,13,103,0.47,0.47,8,1,0.47,0,0,1,44,43,75,0,1.0,9,89,13,3,0
2026,1236,United Rugby Championship,6,8524546,2025-11-29,Zebre Parma,31967,Cardiff Rugby,6617,home,14,29,L,-15,2,4,2,3,0,1,0,0,0.17,63,290,22,2,2,19,19,0.82,0,3,14,0,6,6,1,0,0,1,16,6,115,0.36,0.57,12,0,0.48,0,0,1,79,78,93,1,0.67,2,99,15,7,3
2026,1236,United Rugby Championship,6,8524546,2025-11-29,Cardiff Rugby,6617,Zebre Parma,31967,away,29,14,W,15,4,2,3,2,1,0,0,0,0.83,61,264,31,3,3,14,30,0.94,2,1,17,2,8,6,1,2,1,0,16,3,179,0.64,0.43,8,1,0.52,0,0,6,89,83,105,0,1.0,9,116,10,1,1
2026,1236,United Rugby Championship,6,8524555,2025-11-29,Munster Rugby,6467,Stormers,314,home,21,27,L,-6,3,3,3,3,0,2,0,0,0.54,58,387,28,5,3,23,34,0.92,2,1,11,1,5,4,0,0,0,1,11,8,122,0.63,0.5,13,0,0.57,0,0,2,69,67,100,1,0.83,5,69,14,5,1
2026,1236,United Rugby Championship,6,8524555,2025-11-29,Stormers,314,Munster Rugby,6467,away,27,21,W,6,3,3,3,3,2,0,0,0,0.46,44,306,13,3,3,11,22,0.86,1,3,18,3,6,3,0,0,0,1,23,5,69,0.37,0.5,10,2,0.43,0,0,3,43,40,61,1,0.86,6,100,14,2,2
2026,1236,United Rugby Championship,6,8524564,2025-11-29,Edinburgh Rugby,5867,Ospreys,9767,home,19,17,W,2,3,3,2,1,0,0,0,0,0.4,75,337,60,1,2,16,25,1.0,2,0,18,0,13,13,0,1,1,0,16,4,203,0.64,0.63,9,0,0.64,0,0,6,124,118,159,0,1.0,6,95,14,2,0
2026,1236,United Rugby Championship,6,8524564,2025-11-29,Ospreys,9767,Edinburgh Rugby,5867,away,17,19,L,-2,3,3,1,2,0,0,0,0,0.6,47,262,28,5,1,16,27,0.67,0,4,8,0,6,6,1,0,2,0,16,10,120,0.36,0.37,14,0,0.36,0,0,2,59,57,85,0,1.0,4,185,13,7,0
2026,1236,United Rugby Championship,6,8524573,2025-11-29,Connacht Rugby,10217,Sharks,311,home,44,17,W,27,5,3,5,1,3,0,0,0,0.79,73,378,49,9,5,29,28,0.64,1,5,9,0,4,4,1,0,0,0,6,4,196,0.65,0.59,7,3,0.62,0,0,2,122,120,143,0,1.0,8,91,6,7,0
2026,1236,United Rugby Championship,6,8524573,2025-11-29,Sharks,311,Connacht Rugby,10217,away,17,44,L,-27,3,5,1,5,0,3,0,0,0.21,41,199,21,2,1,6,21,0.82,5,2,9,0,5,5,0,1,2,0,29,3,92,0.35,0.41,11,0,0.38,0,0,4,57,53,71,0,1.0,3,165,17,3,1
2026,1236,United Rugby Championship,6,8524582,2025-11-29,Scarlets,5117,Glasgow Warriors,5267,home,23,0,W,23,2,0,2,0,3,0,0,0,0.31,42,202,28,1,2,8,36,0.88,0,2,14,0,3,3,1,1,0,0,25,2,88,0.53,0.4,12,3,0.45,0,0,2,73,71,86,0,1.0,8,170,5,12,1
2026,1236,United Rugby Championship,6,8524582,2025-11-29,Glasgow Warriors,5267,Scarlets,5117,away,0,23,L,-23,0,2,0,2,0,3,0,0,0.69,70,426,46,3,0,24,16,0.94,0,1,15,2,6,4,1,0,0,0,7,6,210,0.47,0.6,13,0,0.55,0,0,6,109,103,127,1,0.67,2,121,14,2,0
2026,1236,United Rugby Championship,7,8524591,2025-12-19,Cardiff Rugby,6617,Scarlets,5117,home,17,21,L,-4,2,3,2,3,1,0,0,0,0.73,98,523,57,3,2,27,24,0.93,0,1,14,1,6,5,1,0,0,0,13,8,227,0.64,0.54,5,1,0.59,0,0,4,127,123,174,0,1.0,10,100,17,2,0
2026,1236,United Rugby Championship,7,8524591,2025-12-19,Scarlets,5117,Cardiff Rugby,6617,away,21,17,W,4,3,2,3,2,0,1,0,0,0.27,40,230,23,4,3,13,32,0.85,1,2,11,0,3,3,0,0,0,0,27,2,90,0.36,0.46,15,0,0.41,0,0,2,59,57,70,1,0.83,5,189,14,9,3
2026,1236,United Rugby Championship,7,8524600,2025-12-19,Leinster Rugby,6917,Ulster Rugby,7367,home,24,20,W,4,4,3,2,1,0,1,0,0,0.61,89,402,36,7,2,16,26,0.88,1,2,15,0,3,3,0,1,2,0,22,7,222,0.53,0.64,7,0,0.58,0,0,4,130,126,149,0,1.0,9,110,14,5,1
2026,1236,United Rugby Championship,7,8524600,2025-12-19,Ulster Rugby,7367,Leinster Rugby,6917,away,20,24,L,-4,3,4,1,2,1,0,0,0,0.39,47,333,23,3,1,22,27,0.92,1,1,11,1,7,6,0,0,2,0,16,4,97,0.47,0.36,11,1,0.42,0,0,3,67,64,85,1,0.8,4,216,18,5,1
2026,1236,United Rugby Championship,7,8524609,2025-12-20,Stormers,314,Lions,206,home,34,27,W,7,4,3,4,3,2,2,0,0,0.49,64,338,16,3,4,14,18,0.93,1,1,14,2,8,6,1,0,0,0,18,6,111,0.41,0.54,6,2,0.48,0,0,1,67,66,94,0,1.0,8,137,14,4,0
2026,1236,United Rugby Championship,7,8524609,2025-12-20,Lions,206,Stormers,314,away,27,34,L,-7,3,4,3,4,2,2,0,0,0.51,67,325,25,2,3,18,24,0.92,0,1,11,0,1,1,0,0,0,0,14,13,130,0.59,0.46,12,2,0.52,0,0,3,82,79,109,1,0.86,6,101,13,2,0
2026,1236,United Rugby Championship,7,8524618,2025-12-20,Benetton Rugby,5567,Zebre Parma,31967,home,21,15,W,6,2,2,1,1,3,1,0,0,0.73,66,348,39,8,1,14,20,0.93,0,1,14,0,5,5,0,1,1,0,18,10,149,0.46,0.52,4,3,0.49,0,0,2,89,87,119,0,1.0,4,143,18,5,1
2026,1236,United Rugby Championship,7,8524618,2025-12-20,Zebre Parma,31967,Benetton Rugby,5567,away,15,21,L,-6,2,2,1,1,1,3,0,0,0.27,57,269,31,2,1,18,26,1.0,0,0,9,1,7,6,1,0,1,0,14,7,133,0.54,0.48,13,1,0.51,0,0,3,86,83,107,0,1.0,8,146,10,6,0
2026,1236,United Rugby Championship,7,8524627,2025-12-20,Glasgow Warriors,5267,Edinburgh Rugby,5867,home,24,12,W,12,4,2,2,1,0,0,0,0,0.78,88,460,36,3,2,18,18,0.82,1,2,9,2,8,6,0,0,2,0,6,6,196,0.69,0.55,15,0,0.62,0,0,1,141,140,157,0,1.0,4,117,10,6,0
2026,1236,United Rugby Championship,7,8524627,2025-12-20,Edinburgh Rugby,5867,Glasgow Warriors,5267,away,12,24,L,-12,2,4,1,2,0,0,0,0,0.22,44,206,29,2,1,6,17,0.87,1,3,20,0,6,6,3,0,1,0,18,1,98,0.31,0.45,13,0,0.38,0,0,3,72,69,90,0,1.0,4,254,10,6,1
2026,1236,United Rugby Championship,7,8524636,2025-12-20,Sharks,311,Bulls,308,home,21,12,W,9,3,0,3,0,0,4,0,0,0.45,46,332,26,6,3,14,23,0.82,1,2,9,0,1,1,0,0,0,1,13,11,131,0.46,0.67,13,0,0.56,0,0,4,67,63,94,0,1.0,8,70,19,5,0
2026,1236,United Rugby Championship,7,8524636,2025-12-20,Bulls,308,Sharks,311,away,12,21,L,-9,0,3,0,3,4,0,0,0,0.55,39,238,16,2,0,14,19,0.78,0,2,7,0,3,3,0,0,0,1,14,8,88,0.54,0.33,8,4,0.44,0,0,5,51,46,61,1,0.9,9,110,17,3,1
2026,1236,United Rugby Championship,7,8524645,2025-12-20,Ospreys,9767,Munster Rugby,6467,home,10,26,L,-16,1,4,1,3,1,0,0,0,0.73,78,315,50,0,1,15,20,0.75,0,3,9,1,6,5,1,0,0,1,12,5,186,0.42,0.73,11,1,0.58,0,0,6,122,116,156,1,0.89,8,101,12,3,1
2026,1236,United Rugby Championship,7,8524645,2025-12-20,Munster Rugby,6467,Ospreys,9767,away,26,10,W,16,4,1,3,1,0,1,0,0,0.27,64,278,38,5,3,12,26,1.0,1,0,13,0,8,8,2,1,1,0,15,10,159,0.58,0.27,12,0,0.42,0,0,1,74,73,116,0,1.0,5,192,13,8,1
2026,1236,United Rugby Championship,7,8524654,2025-12-20,Dragons RFC,9317,Connacht Rugby,10217,home,48,28,W,20,5,4,5,4,2,0,0,0,0.01,65,502,28,10,5,32,28,0.88,1,1,7,0,4,4,1,0,0,0,14,10,135,0.54,0.37,11,2,0.45,0,0,1,80,79,109,0,1.0,9,183,9,7,0
2026,1236,United Rugby Championship,7,8524654,2025-12-20,Connacht Rugby,10217,Dragons RFC,9317,away,28,48,L,-20,4,5,4,5,0,2,0,0,0.99,74,406,41,1,4,14,17,0.93,0,1,13,1,8,7,0,0,0,0,32,6,209,0.46,0.63,7,0,0.55,0,0,3,109,106,134,0,1.0,7,137,15,5,1
2026,1236,United Rugby Championship,8,8524663,2025-12-26,Cardiff Rugby,6617,Dragons RFC,9317,home,22,19,W,3,3,2,2,1,1,0,0,0,0.03,86,442,32,4,2,15,27,1.0,0,0,15,0,8,8,1,0,1,0,12,3,196,0.53,0.53,8,1,0.53,0,0,3,128,125,141,0,1.0,7,111,17,5,1
2026,1236,United Rugby Championship,8,8524663,2025-12-26,Dragons RFC,9317,Cardiff Rugby,6617,away,19,22,L,-3,2,3,1,2,0,1,0,0,0.97,56,331,26,4,1,17,30,0.79,0,3,11,0,4,4,1,0,1,0,15,5,157,0.47,0.47,16,0,0.47,0,0,4,102,98,119,0,1.0,7,196,10,6,1
2026,1236,United Rugby Championship,8,8524672,2025-12-26,Scarlets,5117,Ospreys,9767,home,19,26,L,-7,3,4,2,3,0,0,0,0,0.85,88,444,51,5,2,20,25,0.93,3,1,14,0,3,3,0,0,1,0,20,9,217,0.68,0.56,7,0,0.62,0,0,5,133,128,171,0,1.0,7,88,18,3,1
2026,1236,United Rugby Championship,8,8524672,2025-12-26,Ospreys,9767,Scarlets,5117,away,26,19,W,7,4,3,3,2,0,0,0,0,0.15,54,314,21,4,3,20,23,0.57,0,6,8,1,6,5,0,1,1,1,20,5,102,0.32,0.44,10,0,0.38,0,0,3,64,61,84,2,0.33,1,210,9,3,2
2026,1236,United Rugby Championship,8,8524681,2025-12-27,Zebre Parma,31967,Benetton Rugby,5567,home,23,37,L,-14,2,3,2,3,3,3,0,0,0.4,47,272,41,1,2,13,20,1.0,0,0,8,0,4,4,0,0,0,0,26,7,120,0.45,0.44,15,3,0.45,0,0,3,80,77,96,0,1.0,3,115,9,7,2
2026,1236,United Rugby Championship,8,8524681,2025-12-27,Benetton Rugby,5567,Zebre Parma,31967,away,37,23,W,14,3,2,3,2,3,3,0,0,0.6,77,482,52,5,3,25,19,0.95,0,1,18,0,11,11,2,0,0,0,12,11,165,0.55,0.56,11,3,0.55,0,0,5,97,92,149,0,1.0,3,109,7,4,1
2026,1236,United Rugby Championship,8,8524690,2025-12-27,Edinburgh Rugby,5867,Glasgow Warriors,5267,home,3,21,L,-18,0,3,0,3,1,0,0,0,0.25,52,275,21,1,0,13,23,0.85,1,3,17,2,7,5,0,0,0,0,23,3,144,0.46,0.32,14,1,0.39,0,0,4,76,72,87,0,1.0,3,204,17,5,0
2026,1236,United Rugby Championship,8,8524690,2025-12-27,Glasgow Warriors,5267,Edinburgh Rugby,5867,away,21,3,W,18,3,0,3,0,0,1,0,0,0.75,78,391,53,4,3,22,32,0.88,3,2,15,1,5,4,1,0,0,0,13,2,216,0.54,0.68,13,0,0.61,0,0,6,136,130,156,0,1.0,9,107,16,7,1
2026,1236,United Rugby Championship,8,8524699,2025-12-27,Connacht Rugby,10217,Ulster Rugby,7367,home,24,29,L,-5,3,3,3,2,1,1,0,0,0.66,74,402,35,4,3,23,21,0.78,0,4,14,0,5,5,0,0,0,1,21,2,155,0.53,0.57,17,1,0.55,0,0,3,104,101,125,0,1.0,5,113,12,4,2
2026,1236,United Rugby Championship,8,8524699,2025-12-27,Ulster Rugby,7367,Connacht Rugby,10217,away,29,24,W,5,3,3,2,3,1,1,0,0,0.34,50,300,30,3,2,21,20,0.94,2,1,16,1,7,6,1,0,1,0,23,3,112,0.47,0.43,14,1,0.45,0,0,3,62,59,85,2,0.71,5,166,9,7,2
2026,1236,United Rugby Championship,8,8524708,2025-12-27,Munster Rugby,6467,Leinster Rugby,6917,home,8,13,L,-5,1,1,0,1,1,2,0,0,0.77,63,293,50,4,0,9,20,1.0,0,0,18,1,5,4,0,0,1,0,11,7,189,0.38,0.75,9,1,0.58,0,0,3,114,111,138,2,0.67,4,106,18,9,0
