season,comp_id,comp_name,round,fixture_id,date,team,team_id,opponent,opponent_id,home_away,team_score,opp_score,result,margin,tries_for,tries_against,conv_for,conv_against,pens_for,pens_against,dg_for,dg_against,ball_possession_last_10_mins,carries_crossed_gain_line,carries_metres,carries_not_made_gain_line,clean_breaks,conversion_goals,defenders_beaten,kicks_from_hand,lineout_success,lineout_won_steal,lineouts_Lost,lineouts_lost,lineouts_won,mauls_lost,mauls_total,mauls_won,mauls_won_penalty,mauls_won_try,missed_conversion_goals,missed_penalty_goals,missed_tackles,offload,passes,pc_possession_first,pc_possession_second,penalties_conceded,penalty_goals,possession,red_card_second_yellow,red_cards,rucks_lost,rucks_total,rucks_won,runs,scrums_lost,scrums_success,scrums_won,tackles,turnovers_conceded,turnovers_won,yellow_cards
2022,1242,Super Rugby Pacific,7,4707655,2022-04-01,NSW Waratahs,617,Fijian Drua,1340,away,38,14,W,24,6,2,4,2,0,0,0,0,0.27,76,432,41,2,4,28,20,0.95,2,1.0,,18,1,10,9,2,2,2,0,23,13,190,0.7,0.35,9,0,0.54,0,0,4,94,90,127,0,0.83,5,129,13,7,0
2022,1242,Super Rugby Pacific,7,4707655,2022-04-01,Fijian Drua,1340,NSW Waratahs,617,home,14,38,L,-24,2,6,2,4,0,0,0,0,0.73,70,439,35,4,2,23,11,0.79,1,3.0,,11,0,0,0,0,0,0,1,28,9,175,0.3,0.65,16,0,0.46,0,1,3,88,85,115,1,0.5,2,141,13,8,1
2022,1242,Super Rugby Pacific,7,4707646,2022-04-01,Crusaders,305,Highlanders,302,home,17,14,W,3,2,2,2,2,1,0,0,0,0.43,32,188,27,1,2,25,23,0.79,1,4.0,,15,1,9,8,3,0,0,1,11,4,86,0.47,0.35,10,1,0.41,0,1,3,54,51,61,0,1.0,5,177,15,8,0
2022,1242,Super Rugby Pacific,7,4707646,2022-04-01,Highlanders,302,Crusaders,305,away,14,17,L,-3,2,2,2,2,0,1,0,0,0.57,59,428,42,6,2,11,30,0.92,4,1.0,,11,0,2,2,0,0,0,1,25,2,169,0.53,0.65,12,0,0.59,0,0,6,106,100,122,1,0.7,7,68,9,5,0
2022,1242,Super Rugby Pacific,7,4707664,2022-04-02,Blues,296,Moana Pasifika,10817,home,46,16,W,30,7,1,4,1,1,3,0,0,1.0,58,295,21,7,4,18,13,1.0,1,0.0,,14,1,12,11,3,1,3,0,21,10,114,0.5,0.58,10,1,0.54,0,1,3,62,59,87,0,0.83,5,113,14,6,0
2022,1242,Super Rugby Pacific,7,4707664,2022-04-02,Moana Pasifika,10817,Blues,296,away,16,46,L,-30,1,7,1,4,3,1,0,0,0.0,59,353,15,1,1,21,8,0.83,0,2.0,,10,1,3,2,0,0,0,0,18,6,113,0.5,0.42,15,3,0.46,0,0,4,72,68,87,2,0.63,5,102,12,6,0
2022,1242,Super Rugby Pacific,7,4707673,2022-04-02,Queensland Reds,767,ACT Brumbies,467,home,21,7,W,14,2,1,1,1,3,0,0,0,0.51,54,473,18,5,1,22,19,0.83,1,1.0,,5,0,1,1,0,0,1,0,15,6,102,0.42,0.61,11,3,0.51,0,1,1,58,57,81,0,1.0,10,73,13,10,1
2022,1242,Super Rugby Pacific,7,4707673,2022-04-02,ACT Brumbies,467,Queensland Reds,767,away,7,21,L,-14,1,2,1,1,0,3,0,0,0.49,35,261,14,1,1,15,13,0.86,1,2.0,,12,2,7,5,0,0,0,1,22,3,100,0.58,0.39,11,0,0.49,0,0,6,47,41,59,1,0.91,10,94,19,7,2
2022,1242,Super Rugby Pacific,7,4707493,2022-04-03,Chiefs,290,Hurricanes,299,away,30,29,W,1,3,4,3,3,3,1,0,0,0.59,69,573,43,6,3,16,23,0.78,0,2.0,,7,0,3,3,0,0,0,0,10,18,145,0.49,0.64,8,3,0.57,0,0,4,96,92,126,0,0.78,7,102,12,8,0
2022,1242,Super Rugby Pacific,7,4707493,2022-04-03,Hurricanes,299,Chiefs,290,home,29,30,L,-1,4,3,3,3,1,3,0,0,0.41,41,349,29,2,3,10,21,0.8,0,2.0,,8,0,0,0,0,0,1,1,16,3,143,0.51,0.36,10,1,0.43,0,0,4,72,68,86,0,1.0,4,125,12,8,0
2022,1242,Super Rugby Pacific,8,4707745,2022-04-08,Western Force,236,Melbourne Rebels,53,home,21,22,L,-1,3,1,0,1,2,5,0,0,0.55,59,438,32,6,0,23,20,0.64,2,5.0,,9,0,2,2,2,0,3,0,11,9,136,0.47,0.51,13,2,0.49,0,0,3,80,77,105,1,0.63,5,99,13,2,1
2022,1242,Super Rugby Pacific,8,4707745,2022-04-08,Melbourne Rebels,53,Western Force,236,away,22,21,W,1,1,3,1,0,5,2,0,0,0.45,39,262,26,3,1,11,22,0.77,1,3.0,,10,0,4,4,0,0,0,1,23,5,112,0.53,0.49,9,5,0.51,0,1,1,60,59,71,0,0.58,7,122,12,6,1
2022,1242,Super Rugby Pacific,8,4707466,2022-04-08,Highlanders,302,Moana Pasifika,10817,home,37,17,W,20,6,2,2,2,1,1,0,0,0.41,41,329,34,4,2,23,20,1.0,0,0.0,,19,1,13,12,5,1,4,0,28,6,104,0.5,0.62,5,1,0.56,0,0,0,64,64,87,0,1.0,4,136,12,8,0
2022,1242,Super Rugby Pacific,8,4707466,2022-04-08,Moana Pasifika,10817,Highlanders,302,away,17,37,L,-20,2,6,2,2,1,1,0,0,0.59,46,320,39,4,2,28,16,0.83,0,1.0,,5,0,1,1,0,0,0,0,23,11,133,0.5,0.38,16,1,0.44,0,0,3,80,77,99,1,0.67,4,97,14,3,2
2022,1242,Super Rugby Pacific,8,4707763,2022-04-09,ACT Brumbies,467,Fijian Drua,1340,away,33,12,W,21,5,2,4,1,0,0,0,0,0.65,58,351,32,6,4,17,17,0.93,0,1.0,,13,0,8,8,1,1,1,0,28,5,164,0.53,0.52,9,0,0.52,0,0,1,79,78,101,0,0.9,9,150,15,9,0
2022,1242,Super Rugby Pacific,8,4707763,2022-04-09,Fijian Drua,1340,ACT Brumbies,467,home,12,33,L,-21,2,5,1,4,0,0,0,0,0.35,65,495,41,3,1,28,8,0.78,0,2.0,,7,0,0,0,0,0,1,1,17,7,165,0.47,0.48,10,0,0.48,0,0,6,92,86,115,0,1.0,9,105,17,6,1
2022,1242,Super Rugby Pacific,8,4707754,2022-04-09,Blues,296,Chiefs,290,away,25,0,W,25,3,0,2,0,2,0,0,0,0.75,61,377,19,5,2,16,22,0.77,0,3.0,,10,0,5,5,0,0,1,0,18,10,120,0.5,0.44,14,2,0.47,0,0,7,71,64,93,0,0.92,11,151,17,10,3
2022,1242,Super Rugby Pacific,8,4707736,2022-04-09,Crusaders,305,Hurricanes,299,away,24,21,W,3,4,2,2,1,0,3,0,0,0.62,57,456,48,5,2,23,14,0.87,1,2.0,,13,0,2,2,0,0,2,0,31,13,194,0.48,0.51,9,0,0.49,0,0,3,91,88,116,1,0.75,6,154,17,10,0
2022,1242,Super Rugby Pacific,8,4707736,2022-04-09,Hurricanes,299,Crusaders,305,home,21,24,L,-3,2,4,1,2,3,0,0,0,0.38,73,477,45,6,1,31,18,0.6,2,4.0,,6,0,1,1,0,0,1,0,23,9,166,0.52,0.49,10,3,0.51,0,0,7,106,99,131,0,1.0,9,129,17,6,0
2022,1242,Super Rugby Pacific,8,4707754,2022-04-09,Chiefs,290,Blues,296,home,0,25,L,-25,0,3,0,2,0,2,0,0,0.25,67,367,29,2,0,18,17,0.95,2,1.0,,19,0,3,3,0,0,0,0,16,5,179,0.5,0.56,11,0,0.53,0,0,6,96,90,115,0,1.0,7,117,18,6,1
2022,1242,Super Rugby Pacific,9,4707403,2022-04-12,Hurricanes,299,Moana Pasifika,10817,home,53,12,W,41,8,2,5,1,1,0,0,0,0.7,64,591,41,12,5,33,16,0.88,1,2.0,,14,0,9,9,0,3,3,0,29,10,153,0.52,0.59,6,1,0.56,0,0,2,77,75,114,0,1.0,4,130,22,10,0
2022,1242,Super Rugby Pacific,9,4707403,2022-04-12,Moana Pasifika,10817,Hurricanes,299,away,12,53,L,-41,2,8,1,5,0,1,0,0,0.3,40,250,29,1,1,29,16,0.83,0,2.0,,10,0,0,0,0,0,1,0,33,3,115,0.48,0.41,11,0,0.44,0,0,7,75,68,87,3,0.64,9,122,11,6,0
2022,1242,Super Rugby Pacific,9,4707511,2022-04-15,Crusaders,305,Blues,296,home,23,27,L,-4,3,3,1,3,2,2,0,0,0.79,61,505,55,8,1,27,28,1.0,2,0.0,,12,1,5,4,0,0,2,0,21,4,213,0.51,0.67,9,2,0.59,0,1,2,114,112,137,0,1.0,8,118,12,1,1
2022,1242,Super Rugby Pacific,9,4707511,2022-04-15,Blues,296,Crusaders,305,away,27,23,W,4,3,3,3,1,2,2,0,0,0.21,55,397,25,5,3,21,31,0.88,0,2.0,,14,0,3,3,0,0,0,2,27,3,136,0.49,0.33,5,2,0.41,0,0,2,84,82,89,0,1.0,2,183,11,5,0
2022,1242,Super Rugby Pacific,9,4707835,2022-04-15,Melbourne Rebels,53,Queensland Reds,767,home,32,36,L,-4,4,5,3,4,2,1,0,0,0.5,61,377,27,1,3,12,27,0.91,2,1.0,,10,0,5,5,1,1,1,1,20,9,146,0.6,0.46,6,2,0.53,0,0,6,73,67,92,0,1.0,8,93,12,3,0
2022,1242,Super Rugby Pacific,9,4707835,2022-04-15,Queensland Reds,767,Melbourne Rebels,53,away,36,32,W,4,5,4,4,3,1,2,0,0,0.5,41,536,33,7,4,20,26,0.5,1,4.0,,4,0,0,0,0,0,1,0,12,7,114,0.4,0.54,11,1,0.47,0,0,3,69,66,91,1,0.71,5,104,14,4,1
2022,1242,Super Rugby Pacific,9,4707853,2022-04-16,NSW Waratahs,617,Western Force,236,away,41,24,W,17,6,4,4,2,1,0,0,0,0.47,31,313,21,6,4,9,15,0.92,2,1.0,,12,2,6,4,1,1,2,0,16,6,82,0.33,0.44,12,1,0.38,0,0,2,48,46,62,0,0.75,3,191,13,8,2
2022,1242,Super Rugby Pacific,9,4707853,2022-04-16,Western Force,236,NSW Waratahs,617,home,24,41,L,-17,4,6,2,4,0,1,0,0,0.53,79,430,46,6,2,16,9,0.88,1,2.0,,14,1,7,6,2,1,2,0,9,6,218,0.67,0.56,12,0,0.62,0,0,5,125,120,141,2,0.57,4,74,10,6,1
2022,1242,Super Rugby Pacific,9,4707844,2022-04-16,Hurricanes,299,Highlanders,302,away,22,21,W,1,3,2,2,1,1,3,0,0,0.19,48,456,46,5,2,27,28,0.85,0,3.0,,17,0,1,1,0,0,1,0,17,5,163,0.5,0.42,11,1,0.46,0,0,4,77,73,99,0,1.0,5,132,14,7,0
2022,1242,Super Rugby Pacific,9,4707844,2022-04-16,Highlanders,302,Hurricanes,299,home,21,22,L,-1,2,3,1,2,3,1,0,0,0.81,55,400,32,2,1,17,34,1.0,2,0.0,,12,1,4,3,0,1,1,0,27,3,170,0.5,0.58,7,3,0.54,0,1,4,88,84,103,1,0.57,4,112,15,8,0
2022,1242,Super Rugby Pacific,9,4707826,2022-04-16,Chiefs,290,Moana Pasifika,10817,home,45,12,W,33,6,2,6,1,1,0,0,0,0.58,68,524,18,8,6,30,24,0.89,5,2.0,,17,1,6,5,1,0,0,0,34,4,159,0.57,0.42,10,1,0.49,0,0,8,81,73,101,0,1.0,6,163,14,4,0
2022,1242,Super Rugby Pacific,9,4707826,2022-04-16,Moana Pasifika,10817,Chiefs,290,away,12,45,L,-33,2,6,1,6,0,1,0,0,0.42,71,437,31,5,1,34,24,0.58,0,8.0,,11,1,2,1,0,0,1,0,30,11,146,0.43,0.58,8,0,0.51,0,0,3,104,101,123,1,0.83,5,119,14,10,1
2022,1242,Super Rugby Pacific,10,4707916,2022-04-22,Chiefs,290,NSW Waratahs,617,home,51,27,W,24,7,3,5,3,2,2,0,0,0.59,81,534,31,7,5,22,21,1.0,1,0.0,,14,2,8,6,1,1,2,0,12,9,197,0.63,0.54,7,2,0.58,0,0,4,99,95,127,0,1.0,6,96,15,6,1
2022,1242,Super Rugby Pacific,10,4707916,2022-04-22,NSW Waratahs,617,Chiefs,290,away,27,51,L,-24,3,7,3,5,2,2,0,0,0.41,32,369,44,6,3,12,21,0.78,0,2.0,,7,1,1,0,0,0,0,0,22,6,101,0.37,0.46,10,2,0.42,0,1,6,66,60,82,1,0.86,6,157,9,7,1
2022,1242,Super Rugby Pacific,10,4707943,2022-04-23,Queensland Reds,767,Hurricanes,299,away,17,30,L,-13,2,4,2,2,1,2,0,0,0.71,64,500,33,4,2,21,18,0.79,1,3.0,,11,0,5,5,1,0,0,0,12,12,139,0.57,0.48,13,1,0.52,0,0,5,84,79,112,0,0.88,7,128,16,5,1
2022,1242,Super Rugby Pacific,10,4707934,2022-04-23,Blues,296,Fijian Drua,1340,home,35,18,W,17,5,2,5,1,0,2,0,0,0.93,54,427,16,3,5,16,11,0.86,0,2.0,,12,2,5,3,1,0,0,0,14,3,105,0.5,0.25,12,0,0.38,0,0,3,52,49,73,1,0.5,3,186,19,9,1
2022,1242,Super Rugby Pacific,10,4707934,2022-04-23,Fijian Drua,1340,Blues,296,away,18,35,L,-17,2,5,1,5,2,0,0,0,0.07,62,362,51,6,1,14,21,0.9,1,1.0,,9,0,5,5,1,0,1,0,16,6,180,0.5,0.75,12,2,0.62,0,0,3,114,111,132,1,0.93,13,86,11,7,0
2022,1242,Super Rugby Pacific,10,4707943,2022-04-23,Hurricanes,299,Queensland Reds,767,home,30,17,W,13,4,2,2,2,2,1,0,0,0.29,59,424,34,4,2,12,15,0.62,2,5.0,,8,0,2,2,1,0,2,1,21,12,139,0.43,0.52,12,2,0.48,0,0,3,85,82,109,1,0.83,5,139,10,6,2
2022,1242,Super Rugby Pacific,10,4707961,2022-04-24,Crusaders,305,Melbourne Rebels,53,home,42,17,W,25,6,2,6,2,0,1,0,0,0.66,81,753,39,13,6,40,22,0.87,1,2.0,,13,1,5,4,2,0,0,0,6,18,216,0.57,0.62,14,0,0.59,0,0,5,90,85,131,1,0.8,4,91,18,3,0
2022,1242,Super Rugby Pacific,10,4707961,2022-04-24,Melbourne Rebels,53,Crusaders,305,away,17,42,L,-25,2,6,2,6,1,0,0,0,0.34,34,242,20,1,2,6,20,0.94,1,1.0,,15,0,2,2,0,0,0,2,40,3,122,0.43,0.38,11,1,0.41,0,0,3,62,59,69,2,0.82,9,148,17,10,0
2022,1242,Super Rugby Pacific,10,4707952,2022-04-24,Highlanders,302,ACT Brumbies,467,home,17,28,L,-11,2,3,2,2,1,3,0,0,0.25,46,294,39,2,2,14,30,0.93,1,1.0,,13,0,1,1,0,0,0,0,17,2,159,0.51,0.58,13,1,0.54,0,0,3,97,94,106,1,0.75,6,112,12,4,0
2022,1242,Super Rugby Pacific,10,4707952,2022-04-24,ACT Brumbies,467,Highlanders,302,away,28,17,W,11,3,2,2,2,3,1,0,0,0.75,49,356,31,4,2,17,27,0.82,0,3.0,,14,0,6,6,1,1,1,0,14,8,121,0.49,0.42,15,3,0.46,0,0,4,69,65,86,1,0.6,3,148,13,5,0
2022,1242,Super Rugby Pacific,11,4708015,2022-04-29,Western Force,236,Blues,296,home,18,22,L,-4,3,3,0,2,1,1,0,0,0.94,84,480,55,8,0,26,22,1.0,3,0.0,,13,0,4,4,1,0,3,0,15,12,238,0.48,0.74,11,1,0.62,0,0,4,138,134,172,0,0.89,8,119,18,3,1
2022,1242,Super Rugby Pacific,11,4708015,2022-04-29,Blues,296,Western Force,236,away,22,18,W,4,3,3,2,0,1,1,0,0,0.06,58,281,22,4,2,15,25,0.62,0,5.0,,8,1,3,2,1,0,1,0,26,6,134,0.52,0.26,14,1,0.38,0,0,1,72,71,90,0,0.89,8,214,13,7,1
2022,1242,Super Rugby Pacific,11,4708006,2022-04-29,Queensland Reds,767,Chiefs,290,home,25,27,L,-2,3,3,2,3,2,2,0,0,0.08,67,406,27,5,2,9,32,0.9,0,1.0,,9,1,3,2,0,1,1,1,18,10,107,0.36,0.54,15,2,0.43,0,0,3,78,75,104,0,0.83,5,165,15,7,2
2022,1242,Super Rugby Pacific,11,4708006,2022-04-29,Chiefs,290,Queensland Reds,767,away,27,25,W,2,3,3,3,2,2,2,0,0,0.92,73,513,44,5,3,18,28,1.0,0,0.0,,13,0,3,3,0,0,0,0,9,11,186,0.64,0.46,8,2,0.57,0,1,4,114,110,141,1,0.91,10,127,16,7,0
2022,1242,Super Rugby Pacific,11,4708024,2022-04-30,Fijian Drua,1340,Highlanders,302,home,24,27,L,-3,3,3,3,3,1,2,0,0,0.55,40,414,34,3,3,26,20,0.45,0,6.0,,5,0,0,0,0,0,0,0,11,8,83,0.55,0.45,5,1,0.49,0,0,1,64,63,85,0,1.0,7,83,18,5,0
2022,1242,Super Rugby Pacific,11,4708024,2022-04-30,Highlanders,302,Fijian Drua,1340,away,27,24,W,3,3,3,3,3,2,1,0,0,0.45,42,288,28,3,3,11,25,1.0,1,0.0,,7,0,1,1,0,1,0,0,26,9,93,0.45,0.55,8,2,0.51,0,0,3,52,49,76,0,1.0,13,107,13,5,0
2022,1242,Super Rugby Pacific,11,4708033,2022-04-30,NSW Waratahs,617,Crusaders,305,home,24,21,W,3,2,2,2,2,1,0,0,0,0.32,57,429,34,6,2,23,24,0.89,2,1.0,,8,0,5,5,1,0,0,0,16,16,125,0.59,0.39,16,1,0.48,0,0,4,80,76,105,2,0.64,7,135,7,7,1
2022,1242,Super Rugby Pacific,11,4708033,2022-04-30,Crusaders,305,NSW Waratahs,617,away,21,24,L,-3,2,2,2,2,0,1,0,0,0.68,65,438,33,1,2,16,17,0.86,1,3.0,,19,2,8,6,2,0,0,0,23,6,179,0.41,0.61,9,0,0.52,0,1,3,85,82,105,0,0.8,4,132,14,4,1
2022,1242,Super Rugby Pacific,11,4708042,2022-04-30,Melbourne Rebels,53,Moana Pasifika,10817,home,26,22,W,4,4,3,3,2,0,1,0,0,0.11,40,329,20,2,3,9,21,0.93,2,1.0,,13,0,8,8,1,2,1,0,36,3,87,0.5,0.34,12,0,0.41,0,1,6,50,44,64,0,0.92,11,159,14,6,0
2022,1242,Super Rugby Pacific,11,4708042,2022-04-30,Moana Pasifika,10817,Melbourne Rebels,53,away,22,26,L,-4,3,4,2,3,1,0,0,0,0.89,96,680,30,5,2,36,16,0.79,0,3.0,,11,0,3,3,1,1,1,0,9,16,183,0.5,0.66,12,1,0.59,0,0,3,106,103,142,1,0.86,6,78,17,8,0
2022,1242,Super Rugby Pacific,11,4708051,2022-05-01,Hurricanes,299,ACT Brumbies,467,away,25,42,L,-17,3,5,2,4,2,3,0,0,0.31,73,547,38,6,2,21,9,0.9,0,1.0,,9,0,0,0,0,0,1,1,20,8,200,0.57,0.46,10,2,0.51,0,0,3,97,94,121,0,1.0,5,109,18,4,2
2022,1242,Super Rugby Pacific,11,4708051,2022-05-01,ACT Brumbies,467,Hurricanes,299,home,42,25,W,17,5,3,4,2,3,2,0,0,0.69,60,382,26,4,4,20,22,1.0,1,0.0,,13,0,8,8,1,1,1,0,21,5,111,0.43,0.54,7,3,0.49,0,0,1,72,71,93,2,0.56,5,159,9,8,1
2022,1242,Super Rugby Pacific,12,4708096,2022-05-06,Blues,296,Melbourne Rebels,53,home,71,28,W,43,11,4,8,4,0,0,0,0,0.77,95,759,24,15,8,36,21,0.89,0,2.0,,16,0,7,7,0,0,3,0,11,20,177,0.6,0.48,8,0,0.54,0,0,4,89,85,132,0,1.0,2,110,10,4,0
2022,1242,Super Rugby Pacific,12,4708096,2022-05-06,Melbourne Rebels,53,Blues,296,away,28,71,L,-43,4,11,4,8,0,0,0,0,0.23,36,236,38,5,4,11,24,1.0,1,0.0,,13,0,3,3,0,0,0,0,36,4,151,0.4,0.52,6,0,0.46,0,0,2,68,66,85,2,0.43,3,139,16,7,0
2022,1242,Super Rugby Pacific,12,4708105,2022-05-06,Queensland Reds,767,Highlanders,302,home,19,27,L,-8,3,3,2,3,0,2,0,0,0.46,67,421,35,4,2,25,22,0.94,1,1.0,,15,0,7,7,0,0,1,1,18,10,144,0.57,0.43,10,0,0.49,0,0,3,89,86,112,1,0.67,4,139,10,5,0
2022,1242,Super Rugby Pacific,12,4708105,2022-05-06,Highlanders,302,Queensland Reds,767,away,27,19,W,8,3,3,3,2,2,0,0,0,0.54,72,440,34,5,3,18,27,0.91,0,1.0,,10,0,5,5,0,0,0,2,25,11,147,0.43,0.57,10,2,0.51,0,0,3,89,86,113,0,0.75,3,133,11,4,2
2022,1242,Super Rugby Pacific,12,4708132,2022-05-07,Crusaders,305,Western Force,236,away,53,15,W,38,8,2,5,1,1,1,0,0,0.77,64,545,34,9,5,24,21,0.8,0,2.0,,8,0,2,2,0,0,3,0,25,9,152,0.5,0.4,11,1,0.45,0,0,1,67,66,105,1,0.7,7,165,12,10,0
2022,1242,Super Rugby Pacific,12,4708132,2022-05-07,Western Force,236,Crusaders,305,home,15,53,L,-38,2,8,1,5,1,1,0,0,0.23,58,291,43,3,1,25,23,1.0,1,0.0,,17,0,3,3,0,0,1,0,24,4,169,0.5,0.6,10,1,0.55,0,0,8,99,91,114,0,0.86,6,125,13,4,0
2022,1242,Super Rugby Pacific,12,4708123,2022-05-07,ACT Brumbies,467,Chiefs,290,away,38,28,W,10,4,4,3,4,4,0,0,0,0.71,42,331,34,5,3,15,33,0.78,1,2.0,,7,1,3,2,0,0,1,0,27,3,86,0.41,0.47,10,4,0.44,0,0,2,65,63,85,0,0.8,4,191,7,5,0
2022,1242,Super Rugby Pacific,12,4708114,2022-05-07,Moana Pasifika,10817,NSW Waratahs,617,home,20,26,L,-6,2,4,2,3,2,0,0,0,0.38,68,411,24,2,2,21,12,0.83,1,3.0,,15,1,4,3,0,0,0,0,21,10,166,0.46,0.52,11,2,0.49,0,0,3,86,83,111,1,0.75,3,93,14,8,1
2022,1242,Super Rugby Pacific,12,4708114,2022-05-07,NSW Waratahs,617,Moana Pasifika,10817,away,26,20,W,6,4,2,3,2,0,2,0,0,0.62,51,413,25,7,3,21,17,0.94,2,1.0,,15,0,8,8,0,0,1,0,21,12,127,0.54,0.48,12,0,0.51,0,0,5,53,48,87,1,0.67,8,153,10,7,0
2022,1242,Super Rugby Pacific,12,4708123,2022-05-07,Chiefs,290,ACT Brumbies,467,home,28,38,L,-10,4,4,4,3,0,4,0,0,0.29,82,391,41,3,4,27,20,0.92,1,1.0,,12,0,3,3,2,0,0,0,15,10,187,0.59,0.53,9,0,0.56,0,0,3,113,110,140,1,0.6,3,100,16,6,0
2022,1242,Super Rugby Pacific,12,4708141,2022-05-08,Hurricanes,299,Fijian Drua,1340,home,67,5,W,62,11,1,6,0,0,0,0,0,0.41,83,745,32,13,6,41,12,1.0,1,0.0,,11,1,3,2,0,0,5,0,15,10,211,0.62,0.55,12,0,0.59,0,0,4,101,97,137,1,0.75,6,119,11,11,1
2022,1242,Super Rugby Pacific,12,4708141,2022-05-08,Fijian Drua,1340,Hurricanes,299,away,5,67,L,-62,1,11,0,6,0,0,0,0,0.59,29,191,52,1,0,15,5,0.87,0,2.0,,13,0,1,1,0,0,1,0,41,8,118,0.38,0.45,9,0,0.41,0,0,7,72,65,96,1,0.75,3,153,18,5,0
2022,1242,Super Rugby Pacific,13,4708186,2022-05-13,Highlanders,302,Western Force,236,home,61,10,W,51,9,2,8,0,0,0,0,0,0.5,63,484,19,7,8,15,20,0.92,3,1.0,,11,1,3,2,0,1,1,0,19,9,153,0.48,0.49,14,0,0.49,0,0,3,70,67,99,1,0.8,4,149,8,9,1
2022,1242,Super Rugby Pacific,13,4708186,2022-05-13,Western Force,236,Highlanders,302,away,10,61,L,-51,2,9,0,8,0,0,0,0,0.5,50,274,44,1,0,19,18,0.73,0,4.0,,11,0,2,2,2,0,2,0,15,11,174,0.52,0.51,14,0,0.51,0,1,8,98,90,113,0,0.67,4,122,13,5,1
2022,1242,Super Rugby Pacific,13,4708195,2022-05-13,ACT Brumbies,467,Crusaders,305,home,26,37,L,-11,4,4,3,4,0,3,0,0,0.84,69,582,33,5,3,18,19,0.87,1,2.0,,13,1,4,3,2,0,1,0,20,7,114,0.44,0.57,10,0,0.5,0,0,3,92,89,115,0,1.0,2,143,16,3,0
2022,1242,Super Rugby Pacific,13,4708195,2022-05-13,Crusaders,305,ACT Brumbies,467,away,37,26,W,11,4,4,4,3,3,0,0,0,0.16,68,435,24,4,4,20,28,0.86,0,2.0,,12,0,6,6,0,0,0,0,18,5,154,0.56,0.43,11,3,0.5,0,0,2,85,83,103,0,0.78,7,163,9,7,0
2022,1242,Super Rugby Pacific,13,4708222,2022-05-14,NSW Waratahs,617,Hurricanes,299,home,18,22,L,-4,2,3,1,2,2,1,0,0,0.4,56,493,30,6,1,21,12,0.91,0,1.0,,10,0,5,5,1,0,1,1,25,9,135,0.63,0.45,11,2,0.54,0,1,2,75,73,97,0,0.82,9,139,11,7,0
2022,1242,Super Rugby Pacific,13,4708222,2022-05-14,Hurricanes,299,NSW Waratahs,617,away,22,18,W,4,3,2,2,1,1,2,0,0,0.6,79,514,23,5,2,25,11,0.8,0,2.0,,8,1,3,2,1,0,1,1,21,13,121,0.37,0.55,12,1,0.46,0,0,4,80,76,112,0,0.82,9,137,9,3,0
2022,1242,Super Rugby Pacific,13,4708213,2022-05-14,Queensland Reds,767,Blues,296,away,26,53,L,-27,4,8,3,5,0,1,0,0,0.64,69,409,40,4,3,18,6,0.86,0,2.0,,12,0,1,1,0,0,1,0,32,11,168,0.61,0.41,11,0,0.53,0,0,3,97,94,118,0,1.0,4,100,14,3,0
2022,1242,Super Rugby Pacific,13,4708204,2022-05-14,Fijian Drua,1340,Moana Pasifika,10817,home,34,19,W,15,4,3,4,2,2,0,0,0,0.34,62,626,18,6,4,21,22,0.83,0,1.0,,5,1,2,1,0,0,0,1,32,8,112,0.37,0.5,16,2,0.43,0,0,5,64,59,88,0,1.0,6,115,12,9,0
2022,1242,Super Rugby Pacific,13,4708204,2022-05-14,Moana Pasifika,10817,Fijian Drua,1340,away,19,34,L,-15,3,4,2,4,0,2,0,0,0.66,69,464,28,4,2,32,13,0.79,0,4.0,,15,0,6,6,0,1,1,0,21,15,172,0.63,0.5,7,0,0.57,0,0,6,82,76,108,1,0.8,8,109,20,6,0
2022,1242,Super Rugby Pacific,13,4708213,2022-05-14,Blues,296,Queensland Reds,767,home,53,26,W,27,8,4,5,3,1,0,0,0,0.36,62,443,20,11,5,32,13,0.78,0,2.0,,7,1,6,5,1,1,3,0,18,11,128,0.39,0.59,10,1,0.47,0,0,2,57,55,88,0,1.0,6,162,9,4,0
2022,1242,Super Rugby Pacific,13,4708231,2022-05-15,Melbourne Rebels,53,Chiefs,290,home,30,33,L,-3,3,5,3,4,3,0,0,0,0.4,44,420,31,6,3,12,23,0.81,1,3.0,,13,0,1,1,0,0,0,1,36,8,135,0.41,0.52,10,3,0.46,0,0,1,63,62,80,1,0.71,5,131,5,3,1
2022,1242,Super Rugby Pacific,13,4708231,2022-05-15,Chiefs,290,Melbourne Rebels,53,away,33,30,W,3,5,3,4,3,0,3,0,0,0.6,70,441,34,5,4,36,22,0.87,3,2.0,,13,0,1,1,0,0,1,0,12,8,182,0.59,0.48,12,0,0.54,0,0,1,94,93,117,0,0.75,3,98,12,0,1
2022,1242,Super Rugby Pacific,14,4708276,2022-05-20,Crusaders,305,Fijian Drua,1340,home,61,3,W,58,9,0,8,0,0,1,0,0,0.62,87,415,25,10,8,31,30,0.88,1,2.0,,14,0,8,8,0,0,1,0,17,6,214,0.52,0.65,6,0,0.58,0,0,0,96,96,122,0,0.67,4,135,12,10,0
