fixture_id,date,team,opponent,match_at,lock_at,timestamp_precision,ncr_gameday,ncr_fantasy_match_id
4707475,2022-03-18,ACT Brumbies,Queensland Reds,2022-03-18 00:00:00+00:00,2022-03-18 00:00:00+00:00,date,,
4707475,2022-03-18,Queensland Reds,ACT Brumbies,2022-03-18 00:00:00+00:00,2022-03-18 00:00:00+00:00,date,,
4707196,2022-03-19,Chiefs,Moana Pasifika,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,date,,
4707196,2022-03-19,Moana Pasifika,Chiefs,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,date,,
4707484,2022-03-19,Fijian Drua,Western Force,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,date,,
4707484,2022-03-19,Western Force,Fijian Drua,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,date,,
4707502,2022-03-19,Melbourne Rebels,NSW Waratahs,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,date,,
4707502,2022-03-19,NSW Waratahs,Melbourne Rebels,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,date,,
8289889,2022-03-19,Italy,Wales,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,round_date,,
8289889,2022-03-19,Wales,Italy,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,round_date,,
8289898,2022-03-19,Ireland,Scotland,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,round_date,,
8289898,2022-03-19,Scotland,Ireland,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,round_date,,
8289907,2022-03-19,England,France,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,round_date,,
8289907,2022-03-19,France,England,2022-03-19 00:00:00+00:00,2022-03-19 00:00:00+00:00,round_date,,
4707556,2022-03-25,Hurricanes,Moana Pasifika,2022-03-25 00:00:00+00:00,2022-03-25 00:00:00+00:00,date,,
4707556,2022-03-25,Moana Pasifika,Hurricanes,2022-03-25 00:00:00+00:00,2022-03-25 00:00:00+00:00,date,,
4707565,2022-03-25,Fijian Drua,Melbourne Rebels,2022-03-25 00:00:00+00:00,2022-03-25 00:00:00+00:00,date,,
4707565,2022-03-25,Melbourne Rebels,Fijian Drua,2022-03-25 00:00:00+00:00,2022-03-25 00:00:00+00:00,date,,
4707601,2022-03-25,ACT Brumbies,Western Force,2022-03-25 00:00:00+00:00,2022-03-25 00:00:00+00:00,date,,
4707601,2022-03-25,Western Force,ACT Brumbies,2022-03-25 00:00:00+00:00,2022-03-25 00:00:00+00:00,date,,
4707574,2022-03-26,Blues,Highlanders,2022-03-26 00:00:00+00:00,2022-03-26 00:00:00+00:00,date,,
4707574,2022-03-26,Highlanders,Blues,2022-03-26 00:00:00+00:00,2022-03-26 00:00:00+00:00,date,,
4707583,2022-03-26,Chiefs,Crusaders,2022-03-26 00:00:00+00:00,2022-03-26 00:00:00+00:00,date,,
4707583,2022-03-26,Crusaders,Chiefs,2022-03-26 00:00:00+00:00,2022-03-26 00:00:00+00:00,date,,
4707592,2022-03-26,NSW Waratahs,Queensland Reds,2022-03-26 00:00:00+00:00,2022-03-26 00:00:00+00:00,date,,
4707592,2022-03-26,Queensland Reds,NSW Waratahs,2022-03-26 00:00:00+00:00,2022-03-26 00:00:00+00:00,date,,
4707106,2022-03-29,Blues,Moana Pasifika,2022-03-29 00:00:00+00:00,2022-03-29 00:00:00+00:00,date,,
4707106,2022-03-29,Moana Pasifika,Blues,2022-03-29 00:00:00+00:00,2022-03-29 00:00:00+00:00,date,,
4707646,2022-04-01,Crusaders,Highlanders,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,date,,
4707646,2022-04-01,Highlanders,Crusaders,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,date,,
4707655,2022-04-01,Fijian Drua,NSW Waratahs,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,date,,
4707655,2022-04-01,NSW Waratahs,Fijian Drua,2022-04-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,date,,
4707664,2022-04-02,Blues,Moana Pasifika,2022-04-02 00:00:00+00:00,2022-04-02 00:00:00+00:00,date,,
4707664,2022-04-02,Moana Pasifika,Blues,2022-04-02 00:00:00+00:00,2022-04-02 00:00:00+00:00,date,,
4707673,2022-04-02,ACT Brumbies,Queensland Reds,2022-04-02 00:00:00+00:00,2022-04-02 00:00:00+00:00,date,,
4707673,2022-04-02,Queensland Reds,ACT Brumbies,2022-04-02 00:00:00+00:00,2022-04-02 00:00:00+00:00,date,,
4707493,2022-04-03,Chiefs,Hurricanes,2022-04-03 00:00:00+00:00,2022-04-03 00:00:00+00:00,date,,
4707493,2022-04-03,Hurricanes,Chiefs,2022-04-03 00:00:00+00:00,2022-04-03 00:00:00+00:00,date,,
4707466,2022-04-08,Highlanders,Moana Pasifika,2022-04-08 00:00:00+00:00,2022-04-08 00:00:00+00:00,date,,
4707466,2022-04-08,Moana Pasifika,Highlanders,2022-04-08 00:00:00+00:00,2022-04-08 00:00:00+00:00,date,,
4707745,2022-04-08,Melbourne Rebels,Western Force,2022-04-08 00:00:00+00:00,2022-04-08 00:00:00+00:00,date,,
4707745,2022-04-08,Western Force,Melbourne Rebels,2022-04-08 00:00:00+00:00,2022-04-08 00:00:00+00:00,date,,
4707736,2022-04-09,Crusaders,Hurricanes,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,date,,
4707736,2022-04-09,Hurricanes,Crusaders,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,date,,
4707754,2022-04-09,Blues,Chiefs,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,date,,
4707754,2022-04-09,Chiefs,Blues,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,date,,
4707763,2022-04-09,ACT Brumbies,Fijian Drua,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,date,,
4707763,2022-04-09,Fijian Drua,ACT Brumbies,2022-04-09 00:00:00+00:00,2022-04-09 00:00:00+00:00,date,,
4707403,2022-04-12,Hurricanes,Moana Pasifika,2022-04-12 00:00:00+00:00,2022-04-12 00:00:00+00:00,date,,
4707403,2022-04-12,Moana Pasifika,Hurricanes,2022-04-12 00:00:00+00:00,2022-04-12 00:00:00+00:00,date,,
4707511,2022-04-15,Blues,Crusaders,2022-04-15 00:00:00+00:00,2022-04-15 00:00:00+00:00,date,,
4707511,2022-04-15,Crusaders,Blues,2022-04-15 00:00:00+00:00,2022-04-15 00:00:00+00:00,date,,
4707835,2022-04-15,Melbourne Rebels,Queensland Reds,2022-04-15 00:00:00+00:00,2022-04-15 00:00:00+00:00,date,,
4707835,2022-04-15,Queensland Reds,Melbourne Rebels,2022-04-15 00:00:00+00:00,2022-04-15 00:00:00+00:00,date,,
4707826,2022-04-16,Chiefs,Moana Pasifika,2022-04-16 00:00:00+00:00,2022-04-16 00:00:00+00:00,date,,
4707826,2022-04-16,Moana Pasifika,Chiefs,2022-04-16 00:00:00+00:00,2022-04-16 00:00:00+00:00,date,,
4707844,2022-04-16,Highlanders,Hurricanes,2022-04-16 00:00:00+00:00,2022-04-16 00:00:00+00:00,date,,
4707844,2022-04-16,Hurricanes,Highlanders,2022-04-16 00:00:00+00:00,2022-04-16 00:00:00+00:00,date,,
4707853,2022-04-16,NSW Waratahs,Western Force,2022-04-16 00:00:00+00:00,2022-04-16 00:00:00+00:00,date,,
4707853,2022-04-16,Western Force,NSW Waratahs,2022-04-16 00:00:00+00:00,2022-04-16 00:00:00+00:00,date,,
4707916,2022-04-22,Chiefs,NSW Waratahs,2022-04-22 00:00:00+00:00,2022-04-22 00:00:00+00:00,date,,
4707916,2022-04-22,NSW Waratahs,Chiefs,2022-04-22 00:00:00+00:00,2022-04-22 00:00:00+00:00,date,,
4707934,2022-04-23,Blues,Fijian Drua,2022-04-23 00:00:00+00:00,2022-04-23 00:00:00+00:00,date,,
4707934,2022-04-23,Fijian Drua,Blues,2022-04-23 00:00:00+00:00,2022-04-23 00:00:00+00:00,date,,
4707943,2022-04-23,Hurricanes,Queensland Reds,2022-04-23 00:00:00+00:00,2022-04-23 00:00:00+00:00,date,,
4707943,2022-04-23,Queensland Reds,Hurricanes,2022-04-23 00:00:00+00:00,2022-04-23 00:00:00+00:00,date,,
4707952,2022-04-24,ACT Brumbies,Highlanders,2022-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,date,,
4707952,2022-04-24,Highlanders,ACT Brumbies,2022-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,date,,
4707961,2022-04-24,Crusaders,Melbourne Rebels,2022-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,date,,
4707961,2022-04-24,Melbourne Rebels,Crusaders,2022-04-24 00:00:00+00:00,2022-04-24 00:00:00+00:00,date,,
4708006,2022-04-29,Chiefs,Queensland Reds,2022-04-29 00:00:00+00:00,2022-04-29 00:00:00+00:00,date,,
4708006,2022-04-29,Queensland Reds,Chiefs,2022-04-29 00:00:00+00:00,2022-04-29 00:00:00+00:00,date,,
4708015,2022-04-29,Blues,Western Force,2022-04-29 00:00:00+00:00,2022-04-29 00:00:00+00:00,date,,
4708015,2022-04-29,Western Force,Blues,2022-04-29 00:00:00+00:00,2022-04-29 00:00:00+00:00,date,,
4708024,2022-04-30,Fijian Drua,Highlanders,2022-04-30 00:00:00+00:00,2022-04-30 00:00:00+00:00,date,,
4708024,2022-04-30,Highlanders,Fijian Drua,2022-04-30 00:00:00+00:00,2022-04-30 00:00:00+00:00,date,,
4708033,2022-04-30,Crusaders,NSW Waratahs,2022-04-30 00:00:00+00:00,2022-04-30 00:00:00+00:00,date,,
4708033,2022-04-30,NSW Waratahs,Crusaders,2022-04-30 00:00:00+00:00,2022-04-30 00:00:00+00:00,date,,
4708042,2022-04-30,Melbourne Rebels,Moana Pasifika,2022-04-30 00:00:00+00:00,2022-04-30 00:00:00+00:00,date,,
4708042,2022-04-30,Moana Pasifika,Melbourne Rebels,2022-04-30 00:00:00+00:00,2022-04-30 00:00:00+00:00,date,,
4708051,2022-05-01,ACT Brumbies,Hurricanes,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,date,,
4708051,2022-05-01,Hurricanes,ACT Brumbies,2022-05-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,date,,
4708096,2022-05-06,Blues,Melbourne Rebels,2022-05-06 00:00:00+00:00,2022-05-06 00:00:00+00:00,date,,
4708096,2022-05-06,Melbourne Rebels,Blues,2022-05-06 00:00:00+00:00,2022-05-06 00:00:00+00:00,date,,
4708105,2022-05-06,Highlanders,Queensland Reds,2022-05-06 00:00:00+00:00,2022-05-06 00:00:00+00:00,date,,
4708105,2022-05-06,Queensland Reds,Highlanders,2022-05-06 00:00:00+00:00,2022-05-06 00:00:00+00:00,date,,
4708114,2022-05-07,Moana Pasifika,NSW Waratahs,2022-05-07 00:00:00+00:00,2022-05-07 00:00:00+00:00,date,,
4708114,2022-05-07,NSW Waratahs,Moana Pasifika,2022-05-07 00:00:00+00:00,2022-05-07 00:00:00+00:00,date,,
4708123,2022-05-07,ACT Brumbies,Chiefs,2022-05-07 00:00:00+00:00,2022-05-07 00:00:00+00:00,date,,
4708123,2022-05-07,Chiefs,ACT Brumbies,2022-05-07 00:00:00+00:00,2022-05-07 00:00:00+00:00,date,,
4708132,2022-05-07,Crusaders,Western Force,2022-05-07 00:00:00+00:00,2022-05-07 00:00:00+00:00,date,,
4708132,2022-05-07,Western Force,Crusaders,2022-05-07 00:00:00+00:00,2022-05-07 00:00:00+00:00,date,,
4708141,2022-05-08,Fijian Drua,Hurricanes,2022-05-08 00:00:00+00:00,2022-05-08 00:00:00+00:00,date,,
4708141,2022-05-08,Hurricanes,Fijian Drua,2022-05-08 00:00:00+00:00,2022-05-08 00:00:00+00:00,date,,
4708186,2022-05-13,Highlanders,Western Force,2022-05-13 00:00:00+00:00,2022-05-13 00:00:00+00:00,date,,
4708186,2022-05-13,Western Force,Highlanders,2022-05-13 00:00:00+00:00,2022-05-13 00:00:00+00:00,date,,
4708195,2022-05-13,ACT Brumbies,Crusaders,2022-05-13 00:00:00+00:00,2022-05-13 00:00:00+00:00,date,,
4708195,2022-05-13,Crusaders,ACT Brumbies,2022-05-13 00:00:00+00:00,2022-05-13 00:00:00+00:00,date,,
4708204,2022-05-14,Fijian Drua,Moana Pasifika,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,date,,
4708204,2022-05-14,Moana Pasifika,Fijian Drua,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,date,,
4708213,2022-05-14,Blues,Queensland Reds,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,date,,
4708213,2022-05-14,Queensland Reds,Blues,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,date,,
4708222,2022-05-14,Hurricanes,NSW Waratahs,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,date,,
4708222,2022-05-14,NSW Waratahs,Hurricanes,2022-05-14 00:00:00+00:00,2022-05-14 00:00:00+00:00,date,,
4708231,2022-05-15,Chiefs,Melbourne Rebels,2022-05-15 00:00:00+00:00,2022-05-15 00:00:00+00:00,date,,
4708231,2022-05-15,Melbourne Rebels,Chiefs,2022-05-15 00:00:00+00:00,2022-05-15 00:00:00+00:00,date,,
4708276,2022-05-20,Crusaders,Fijian Drua,2022-05-20 00:00:00+00:00,2022-05-20 00:00:00+00:00,date,,
4708276,2022-05-20,Fijian Drua,Crusaders,2022-05-20 00:00:00+00:00,2022-05-20 00:00:00+00:00,date,,
4708285,2022-05-20,Moana Pasifika,Queensland Reds,2022-05-20 00:00:00+00:00,2022-05-20 00:00:00+00:00,date,,
4708285,2022-05-20,Queensland Reds,Moana Pasifika,2022-05-20 00:00:00+00:00,2022-05-20 00:00:00+00:00,date,,
4708294,2022-05-21,Chiefs,Western Force,2022-05-21 00:00:00+00:00,2022-05-21 00:00:00+00:00,date,,
4708294,2022-05-21,Western Force,Chiefs,2022-05-21 00:00:00+00:00,2022-05-21 00:00:00+00:00,date,,
4708303,2022-05-21,Hurricanes,Melbourne Rebels,2022-05-21 00:00:00+00:00,2022-05-21 00:00:00+00:00,date,,
4708303,2022-05-21,Melbourne Rebels,Hurricanes,2022-05-21 00:00:00+00:00,2022-05-21 00:00:00+00:00,date,,
4708312,2022-05-21,ACT Brumbies,Blues,2022-05-21 00:00:00+00:00,2022-05-21 00:00:00+00:00,date,,
4708312,2022-05-21,Blues,ACT Brumbies,2022-05-21 00:00:00+00:00,2022-05-21 00:00:00+00:00,date,,
4708321,2022-05-22,Highlanders,NSW Waratahs,2022-05-22 00:00:00+00:00,2022-05-22 00:00:00+00:00,date,,
4708321,2022-05-22,NSW Waratahs,Highlanders,2022-05-22 00:00:00+00:00,2022-05-22 00:00:00+00:00,date,,
4707925,2022-05-24,Moana Pasifika,Western Force,2022-05-24 00:00:00+00:00,2022-05-24 00:00:00+00:00,date,,
4707925,2022-05-24,Western Force,Moana Pasifika,2022-05-24 00:00:00+00:00,2022-05-24 00:00:00+00:00,date,,
4708366,2022-05-27,Crusaders,Queensland Reds,2022-05-27 00:00:00+00:00,2022-05-27 00:00:00+00:00,date,,
4708366,2022-05-27,Queensland Reds,Crusaders,2022-05-27 00:00:00+00:00,2022-05-27 00:00:00+00:00,date,,
4708375,2022-05-28,Chiefs,Fijian Drua,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708375,2022-05-28,Fijian Drua,Chiefs,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708384,2022-05-28,ACT Brumbies,Moana Pasifika,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708384,2022-05-28,Moana Pasifika,ACT Brumbies,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708393,2022-05-28,Blues,NSW Waratahs,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708393,2022-05-28,NSW Waratahs,Blues,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708402,2022-05-28,Hurricanes,Western Force,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708402,2022-05-28,Western Force,Hurricanes,2022-05-28 00:00:00+00:00,2022-05-28 00:00:00+00:00,date,,
4708411,2022-05-29,Highlanders,Melbourne Rebels,2022-05-29 00:00:00+00:00,2022-05-29 00:00:00+00:00,date,,
4708411,2022-05-29,Melbourne Rebels,Highlanders,2022-05-29 00:00:00+00:00,2022-05-29 00:00:00+00:00,date,,
4708465,2022-06-03,Crusaders,Queensland Reds,2022-06-03 00:00:00+00:00,2022-06-03 00:00:00+00:00,date,,
4708465,2022-06-03,Queensland Reds,Crusaders,2022-06-03 00:00:00+00:00,2022-06-03 00:00:00+00:00,date,,
4708456,2022-06-04,Blues,Highlanders,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,date,,
4708456,2022-06-04,Highlanders,Blues,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,date,,
4708474,2022-06-04,Chiefs,NSW Waratahs,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,date,,
4708474,2022-06-04,NSW Waratahs,Chiefs,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,date,,
4708483,2022-06-04,ACT Brumbies,Hurricanes,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,date,,
4708483,2022-06-04,Hurricanes,ACT Brumbies,2022-06-04 00:00:00+00:00,2022-06-04 00:00:00+00:00,date,,
4708555,2022-06-10,Chiefs,Crusaders,2022-06-10 00:00:00+00:00,2022-06-10 00:00:00+00:00,date,,
4708555,2022-06-10,Crusaders,Chiefs,2022-06-10 00:00:00+00:00,2022-06-10 00:00:00+00:00,date,,
4708546,2022-06-11,ACT Brumbies,Blues,2022-06-11 00:00:00+00:00,2022-06-11 00:00:00+00:00,date,,
4708546,2022-06-11,Blues,ACT Brumbies,2022-06-11 00:00:00+00:00,2022-06-11 00:00:00+00:00,date,,
4708636,2022-06-18,Blues,Crusaders,2022-06-18 00:00:00+00:00,2022-06-18 00:00:00+00:00,date,,
4708636,2022-06-18,Crusaders,Blues,2022-06-18 00:00:00+00:00,2022-06-18 00:00:00+00:00,date,,
8377540,2022-06-18,Japan,Uruguay,2022-06-18 00:00:00+00:00,2022-06-18 00:00:00+00:00,date,,
8377549,2022-06-25,Japan,Uruguay,2022-06-25 00:00:00+00:00,2022-06-25 00:00:00+00:00,date,,
8381194,2022-06-25,Italy,Portugal,2022-06-25 00:00:00+00:00,2022-06-25 00:00:00+00:00,date,,
8381023,2022-07-01,Italy,Romania,2022-07-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,date,,
8375389,2022-07-02,South Africa,Wales,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8375389,2022-07-02,Wales,South Africa,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8375785,2022-07-02,Argentina,Scotland,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8375785,2022-07-02,Scotland,Argentina,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8379709,2022-07-02,Australia,England,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8379709,2022-07-02,England,Australia,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8380978,2022-07-02,France,Japan,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8380978,2022-07-02,Japan,France,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8380996,2022-07-02,Ireland,New Zealand,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8380996,2022-07-02,New Zealand,Ireland,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8383975,2022-07-02,Fiji,Tonga,2022-07-02 00:00:00+00:00,2022-07-02 00:00:00+00:00,date,,
8370241,2022-07-09,Argentina,Scotland,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8370241,2022-07-09,Scotland,Argentina,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8375398,2022-07-09,South Africa,Wales,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8375398,2022-07-09,Wales,South Africa,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8379718,2022-07-09,Australia,England,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8379718,2022-07-09,England,Australia,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8380987,2022-07-09,France,Japan,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8380987,2022-07-09,Japan,France,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8381005,2022-07-09,Ireland,New Zealand,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8381005,2022-07-09,New Zealand,Ireland,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8383993,2022-07-09,Fiji,Australia A,2022-07-09 00:00:00+00:00,2022-07-09 00:00:00+00:00,date,,
8381050,2022-07-10,Italy,Georgia,2022-07-10 00:00:00+00:00,2022-07-10 00:00:00+00:00,date,,
8370232,2022-07-16,Argentina,Scotland,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8370232,2022-07-16,Scotland,Argentina,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8375407,2022-07-16,South Africa,Wales,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8375407,2022-07-16,Wales,South Africa,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8379727,2022-07-16,Australia,England,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8379727,2022-07-16,England,Australia,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8381014,2022-07-16,Ireland,New Zealand,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8381014,2022-07-16,New Zealand,Ireland,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8384011,2022-07-16,Fiji,Samoa,2022-07-16 00:00:00+00:00,2022-07-16 00:00:00+00:00,date,,
8381077,2022-08-06,New Zealand,South Africa,2022-08-06 00:00:00+00:00,2022-08-06 00:00:00+00:00,date,,
8381077,2022-08-06,South Africa,New Zealand,2022-08-06 00:00:00+00:00,2022-08-06 00:00:00+00:00,date,,
8381086,2022-08-06,Argentina,Australia,2022-08-06 00:00:00+00:00,2022-08-06 00:00:00+00:00,date,,
8381086,2022-08-06,Australia,Argentina,2022-08-06 00:00:00+00:00,2022-08-06 00:00:00+00:00,date,,
8381095,2022-08-13,New Zealand,South Africa,2022-08-13 00:00:00+00:00,2022-08-13 00:00:00+00:00,date,,
8381095,2022-08-13,South Africa,New Zealand,2022-08-13 00:00:00+00:00,2022-08-13 00:00:00+00:00,date,,
8381104,2022-08-13,Argentina,Australia,2022-08-13 00:00:00+00:00,2022-08-13 00:00:00+00:00,date,,
8381104,2022-08-13,Australia,Argentina,2022-08-13 00:00:00+00:00,2022-08-13 00:00:00+00:00,date,,
8381113,2022-08-27,Australia,South Africa,2022-08-27 00:00:00+00:00,2022-08-27 00:00:00+00:00,date,,
8381113,2022-08-27,South Africa,Australia,2022-08-27 00:00:00+00:00,2022-08-27 00:00:00+00:00,date,,
8381122,2022-08-27,Argentina,New Zealand,2022-08-27 00:00:00+00:00,2022-08-27 00:00:00+00:00,date,,
8381122,2022-08-27,New Zealand,Argentina,2022-08-27 00:00:00+00:00,2022-08-27 00:00:00+00:00,date,,
8381131,2022-09-03,Australia,South Africa,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8381131,2022-09-03,South Africa,Australia,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8381140,2022-09-03,Argentina,New Zealand,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8381140,2022-09-03,New Zealand,Argentina,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387692,2022-09-03,CA Brive,Lyon,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387692,2022-09-03,Lyon,CA Brive,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387701,2022-09-03,Castres Olympique,Racing 92,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387701,2022-09-03,Racing 92,Castres Olympique,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387710,2022-09-03,Bayonne,RC Toulon,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387710,2022-09-03,RC Toulon,Bayonne,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387719,2022-09-03,Section Paloise,USAP,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387719,2022-09-03,USAP,Section Paloise,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387728,2022-09-03,ASM Clermont Auvergne,Stade Francais Paris,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387728,2022-09-03,Stade Francais Paris,ASM Clermont Auvergne,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387737,2022-09-03,Montpellier Herault Rugby,Stade Rochelais,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387737,2022-09-03,Stade Rochelais,Montpellier Herault Rugby,2022-09-03 00:00:00+00:00,2022-09-03 00:00:00+00:00,date,,
8387746,2022-09-04,Stade Toulousain,Union Bordeaux-Begles,2022-09-04 00:00:00+00:00,2022-09-04 00:00:00+00:00,date,,
8387746,2022-09-04,Union Bordeaux-Begles,Stade Toulousain,2022-09-04 00:00:00+00:00,2022-09-04 00:00:00+00:00,date,,
8387755,2022-09-10,ASM Clermont Auvergne,Section Paloise,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
8387755,2022-09-10,Section Paloise,ASM Clermont Auvergne,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
8387764,2022-09-10,Bayonne,Racing 92,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
8387764,2022-09-10,Racing 92,Bayonne,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
8387773,2022-09-10,Castres Olympique,Stade Francais Paris,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
8387773,2022-09-10,Stade Francais Paris,Castres Olympique,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
8387782,2022-09-10,Lyon,Stade Rochelais,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
8387782,2022-09-10,Stade Rochelais,Lyon,2022-09-10 00:00:00+00:00,2022-09-10 00:00:00+00:00,date,,
