fixture_id,player_id,team,player_name,date,competition_level,previous_minutes,previous_available__minutes,previous_provenance__minutes,minutes,available__minutes,provenance__minutes,reason
8396566,103512,Ulster Rugby,Jordi Murphy,2022-10-29,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8400715,165852,New Zealand,Samisoni Taukei'aho,2022-10-29,international,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392363,115950,Sale Sharks,Jono Ross,2022-10-30,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392363,218844,Saracens,Theo Dan,2022-10-30,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396548,198492,Edinburgh Rugby,Jack Blain,2022-10-30,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8384668,52434,South Africa,Deon Fourie,2022-11-12,international,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8370214,157050,New Zealand,Shannon Frizell,2022-11-19,international,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8382346,201696,Ireland,Jack Crowley,2022-11-19,international,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8382346,56550,Ireland,Cian Healy,2022-11-19,international,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392507,144648,Newcastle Falcons,Adam Brocklebank,2022-11-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396647,102912,Scarlets,Blade Thomson,2022-11-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8379853,129096,Wales,Josh Adams,2022-11-26,international,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392498,218742,Leicester Tigers,Ollie Chessum,2022-11-27,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396692,232164,Ospreys,Tom Florence,2022-12-02,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392570,112206,London Irish,Luca Morisi,2022-12-03,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388403,188778,Castres Olympique,Antoine Zeghdar,2022-12-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396710,101712,Scarlets,Phil Price,2022-12-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393533,114702,Racing 92,Trevor Nyakane,2022-12-18,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388493,198324,Union Bordeaux-Begles,Tani Vili,2022-12-23,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388502,112302,Castres Olympique,Antoine Guillamon,2022-12-23,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388502,176724,Castres Olympique,Baptiste Delaporte,2022-12-23,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388502,227028,Castres Olympique,Baptiste Cope,2022-12-23,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392633,117420,Sale Sharks,Ross Harrison,2022-12-23,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396755,123510,Sharks,Gerbrandt Grobler,2022-12-23,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396755,66990,Sharks,Lionel Cronje,2022-12-23,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396773,231762,Zebre Parma,Luca Rizzoli,2022-12-24,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396809,209640,Ospreys,Ethan Roots,2022-12-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396809,124692,Scarlets,Tomas Lezana,2022-12-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392606,59682,Bristol Bears,Yann Thomas,2022-12-27,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392651,66474,Bath Rugby,Jonathan Joseph,2022-12-31,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392651,207282,Newcastle Falcons,Tom Marshall,2022-12-31,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396854,141906,Dragons RFC,Sio Tomkinson,2023-01-01,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396890,113484,Bulls,Johan Goosen,2023-01-06,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388610,126606,Castres Olympique,Antoine Tichit,2023-01-07,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396944,197214,Ospreys,Jack Walsh,2023-01-07,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392741,132186,London Irish,Rory Jennings,2023-01-08,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393632,198492,Edinburgh Rugby,Jack Blain,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393632,61812,Edinburgh Rugby,WP Nel,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394199,154938,Cardiff Rugby,James Botham,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394199,220044,Cardiff Rugby,Ellis Bevan,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394199,117534,Newcastle Falcons,Mark Tampin,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394199,230970,Newcastle Falcons,Pedro Rubiolo,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394199,67122,Newcastle Falcons,Philip van der Walt,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394208,179550,Bath Rugby,Miles Reid,2023-01-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394253,88506,Cardiff Rugby,Lloyd Williams,2023-01-21,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393767,111804,Saracens,Robin Hislop,2023-01-22,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396962,226056,Stormers,Kade Wolhuter,2023-01-27,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396962,226110,Stormers,Marcel Theunissen,2023-01-27,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397007,113442,Bulls,Nizaam Carr,2023-01-27,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388637,176682,CA Brive,Enzo Herve,2023-01-28,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392795,132288,Harlequins,Will Edwards,2023-01-29,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388709,189972,CA Brive,Tietie Tuimauga,2023-02-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388709,113160,USAP,Kélian Galletier,2023-02-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388709,64116,USAP,Mike Tadjer,2023-02-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388718,224628,Montpellier Herault Rugby,Louis Foursans-Bourdette,2023-02-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397034,208038,Ulster Rugby,Cormac Izuchukwu,2023-02-17,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388799,219210,Stade Toulousain,Yannick Youyoutte,2023-02-18,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397070,143568,Leinster Rugby,Will Connors,2023-02-18,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388808,198246,ASM Clermont Auvergne,Lucas Dessaigne,2023-02-19,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404873,186534,Crusaders,Brodie McAlister,2023-02-24,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404882,113970,NSW Waratahs,Tetera Faulkner,2023-02-24,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404882,66642,NSW Waratahs,Nemani Nadolo,2023-02-24,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388835,219954,Bayonne,Thomas Dolhagaray,2023-02-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388844,165846,Lyon,Killian Geraci,2023-02-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396485,231576,Glasgow Warriors,Euan Ferrie,2023-02-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8396485,67152,Glasgow Warriors,Duncan Weir,2023-02-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404909,149706,Hurricanes,Asafo Aumua,2023-02-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388826,89886,RC Toulon,Kieran Brookes,2023-02-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392885,172332,Sale Sharks,Arron Reed,2023-02-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388907,202836,ASM Clermont Auvergne,Cheikh Tiberghien,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388925,179004,Stade Francais Paris,Lucas Peyresblanques,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392930,109410,Exeter Chiefs,Dave Ewers,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8392930,142086,Exeter Chiefs,Joe Simmonds,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397151,227796,Ospreys,Garyn Phillips,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404945,140034,Moana Pasifika,Isileli Tu'ungafasi,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404945,141636,Moana Pasifika,Mike McKee,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404945,235248,Moana Pasifika,Abraham Pole,2023-03-04,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8404999,243102,Fijian Drua,Kalaveti Ravouvou,2023-03-11,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8380645,178248,France,Sipili Falatea,2023-03-18,international,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8405053,134226,Crusaders,George Bower,2023-03-18,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8405071,337416,Highlanders,Finn Hurley,2023-03-19,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425384,209280,Blue Bulls,Joe van Zyl,2023-03-24,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425384,171600,Free State Cheetahs,Marko Janse van Rensburg,2023-03-24,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388961,170388,Bayonne,Manuel Leindekar,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8388961,176772,Section Paloise,Lekima Tagitagivalu,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393038,117810,Bristol Bears,Daniel Thomas,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393065,231480,Harlequins,Oscar Beard,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393065,175848,Saracens,Eroni Mawi,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397187,148824,Ulster Rugby,Marcus Rea,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397196,150078,Sharks,Carlu Sadie,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8405116,126420,Moana Pasifika,Ray Niuia,2023-03-25,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,103020,Bath Rugby,Niall Annett,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,114774,Bath Rugby,Piers Francis,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,122784,Bath Rugby,D'Arcy Rae,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,136674,Bath Rugby,Lewis Boyce,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,141990,Bath Rugby,Josh Bayliss,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,176004,Bath Rugby,Fergus Lee-Warner,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,187470,Bath Rugby,Tom de Glanville,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,117978,Exeter Chiefs,Alec Hepburn,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,120156,Exeter Chiefs,Ollie Devoto,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,121632,Exeter Chiefs,Jack Yeandle,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,123954,Exeter Chiefs,Aidon Davis,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,127344,Exeter Chiefs,Mike Williams,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,142068,Exeter Chiefs,Jack Maunder,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,142086,Exeter Chiefs,Joe Simmonds,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393029,220560,Exeter Chiefs,Patrick Schickerling,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,140190,Sharks XV,Hyron Andrews,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,178662,Sharks XV,Alwayno Visagie,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,202008,Sharks XV,Dylan Richardson,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,207306,Sharks XV,Dian Bleuler,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,232482,Sharks XV,Tiaan Fourie,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,152262,Western Province,Lee-Marvin Mazibuko,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,186372,Western Province,Leon Lyons,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,231474,Western Province,Andre-Hugo Venter,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,297744,Western Province,Labeeb Kannemeyer,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,354342,Western Province,Louwan Horn,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8425366,355248,Western Province,Eward Coulson,2023-03-26,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394361,231900,Connacht Rugby,Sam Illo,2023-04-01,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393839,109668,Ospreys,Gareth Anscombe,2023-04-02,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393839,119118,Ospreys,Gareth Thomas,2023-04-02,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393866,150048,Bulls,Stedman Gans,2023-04-02,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8405197,203442,Moana Pasifika,Fine Inisi,2023-04-07,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8394388,117336,Lyon,Thibault Regard,2023-04-08,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393902,198990,Stade Rochelais,Thomas Berjon,2023-04-09,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397250,148110,Benetton Rugby,Marco Zanon,2023-04-14,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,120084,CA Brive,Ross Moriarty,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,124758,CA Brive,Axel Muller,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,163578,CA Brive,Andres Zafra Tarazona,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,202182,CA Brive,Vano Karkadze,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,207192,CA Brive,Francisco Coria,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,209976,CA Brive,Abraham Papali'i,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,218574,CA Brive,Wesley Tapueluelu,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,244548,CA Brive,Mathis Ferte,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,131136,Stade Francais Paris,Laurent Panis,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,142488,Stade Francais Paris,Paolo Odogwu,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,143952,Stade Francais Paris,Giorgi Melikidze,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,146706,Stade Francais Paris,James Hall,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,178680,Stade Francais Paris,JJ van der Mescht,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,190098,Stade Francais Paris,Mathieu Hirigoyen,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,190356,Stade Francais Paris,Joris Segonds,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389015,62382,Stade Francais Paris,Vasil Kakovin,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389024,135360,Castres Olympique,Aurelien Azar,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389024,143010,Montpellier Herault Rugby,Mohamed Haouas,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389033,150990,Racing 92,Ali Oz,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,110046,Bayonne,Guillaume Rouet,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,133440,Bayonne,Thomas Acquier,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,144270,Bayonne,Pieter Scholtz,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,170388,Bayonne,Manuel Leindekar,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,173190,Bayonne,Thomas Ceyte,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,178242,Bayonne,Eneriko Buliruarua,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,219954,Bayonne,Thomas Dolhagaray,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,226434,Bayonne,Matis Perchaud,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,133446,Stade Rochelais,Uini Atonio,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,135390,Stade Rochelais,Jules Le Bail,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,150468,Stade Rochelais,Antoine Hastoy,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,162924,Stade Rochelais,Samuel Lagrange,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,163908,Stade Rochelais,Leo Aouf,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,178980,Stade Rochelais,Thomas Lavault,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,193776,Stade Rochelais,Jules Favre,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8389060,211704,Stade Rochelais,Kyle Hatherell,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8393119,144684,Saracens,Marco Riccioni,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,109866,Cardiff Rugby,Kristian Dacey,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,129702,Cardiff Rugby,Rory Thornton,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,135306,Cardiff Rugby,Dillon Lewis,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,146904,Cardiff Rugby,Harri Millard,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,147558,Cardiff Rugby,James Ratti,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,162870,Cardiff Rugby,Rhys Carré,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,56478,Cardiff Rugby,Josh Turnbull,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,88506,Cardiff Rugby,Lloyd Williams,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,113184,Connacht Rugby,Kieran Marmion,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,122952,Connacht Rugby,Tom Daly,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,122988,Connacht Rugby,Peter Dooley,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,141708,Connacht Rugby,Dominic Robertson-McCoy,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,148806,Connacht Rugby,Oisin Dowling,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,225810,Connacht Rugby,Shamus Hurley-Langton,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,231882,Connacht Rugby,Eoin de Buitléar,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397259,231960,Connacht Rugby,Shane Jennings,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397286,263544,Leinster Rugby,Charlie Tector,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397286,102666,Lions,Ruan Dreyer,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397295,101598,Edinburgh Rugby,Stuart McInally,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397295,123888,Edinburgh Rugby,Luan de Bruin,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397295,129714,Edinburgh Rugby,Chris Dean,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
8397295,179364,Edinburgh Rugby,Jamie Hodgson,2023-04-15,club,0,True,event_log,,False,unobserved_entry_time,Positive observed on-field activity; no recorded substitute entry time
